Ensemble Gene ID	H7	H8	H9	K6	K7	K8
ENSMUSG00000108950	49	2	80	48	87	68
ENSMUSG00000103834	65	94	20	74	66	38
ENSMUSG00000109051	60	56	50	96	29	16
ENSMUSG00000102148	46	21	92	8	2	36
ENSMUSG00000030507	68	17	81	28	83	17
ENSMUSG00000039745	89	19	63	26	84	82
ENSMUSG00000030505	55	94	81	84	1	71
ENSMUSG00000109154	29	37	38	7	30	10
ENSMUSG00000097864	14	29	96	44	4	43
ENSMUSG00000039728	45	72	56	95	69	12
ENSMUSG00000055409	41	70	24	63	68	29
ENSMUSG00000085265	39	18	78	61	5	90
ENSMUSG00000084234	60	26	21	55	53	33
ENSMUSG00000109409	95	81	24	3	81	13
ENSMUSG00000108958	90	24	62	13	79	46
ENSMUSG00000109494	71	18	24	2	80	98
ENSMUSG00000109476	7	12	30	6	91	62
ENSMUSG00000109172	78	25	41	19	93	45
ENSMUSG00000109173	87	78	11	76	45	52
ENSMUSG00000109202	94	75	29	98	62	28
ENSMUSG00000108963	17	22	29	39	76	77
ENSMUSG00000109443	64	77	33	16	47	37
ENSMUSG00000109059	98	44	79	22	99	82
ENSMUSG00000055489	87	46	83	71	40	29
ENSMUSG00000030500	45	73	3	55	89	16
ENSMUSG00000109437	2	36	32	46	43	47
ENSMUSG00000109331	70	63	97	71	92	81
ENSMUSG00000078636	3	88	55	46	48	87
ENSMUSG00000102124	64	59	6	75	91	37
ENSMUSG00000108842	47	72	38	69	6	35
ENSMUSG00000108957	54	22	3	49	51	19
ENSMUSG00000092118	60	7	10	40	56	4
ENSMUSG00000030498	41	51	71	25	7	68
ENSMUSG00000074093	34	83	49	79	27	25
ENSMUSG00000094445	16	24	15	16	45	0
ENSMUSG00000109526	4	43	7	60	85	81
ENSMUSG00000088722	54	96	28	91	72	30
ENSMUSG00000109026	74	8	1	88	16	30
ENSMUSG00000109099	42	92	79	5	57	89
ENSMUSG00000074092	56	57	81	95	36	26
ENSMUSG00000070203	59	68	12	27	43	87
ENSMUSG00000099176	87	32	69	91	64	53
ENSMUSG00000109312	3	3	74	82	18	52
ENSMUSG00000099089	48	2	20	92	76	24
ENSMUSG00000092856	0	44	97	6	62	42
ENSMUSG00000099647	71	45	80	92	41	79
ENSMUSG00000109050	29	53	35	45	16	69
ENSMUSG00000063297	75	74	27	94	82	4
ENSMUSG00000108474	91	28	4	7	64	70
ENSMUSG00000108665	57	40	84	68	50	13
ENSMUSG00000108581	10	43	42	13	10	60
ENSMUSG00000108756	58	86	55	68	2	55
ENSMUSG00000108519	13	35	55	10	75	100
ENSMUSG00000108326	31	66	93	89	97	60
ENSMUSG00000077163	58	3	68	85	63	71
ENSMUSG00000108325	42	16	89	56	100	45
ENSMUSG00000108744	99	21	48	4	92	10
ENSMUSG00000108363	100	88	3	9	39	17
ENSMUSG00000088640	21	51	49	99	35	42
ENSMUSG00000051504	38	49	37	34	39	65
ENSMUSG00000033790	76	31	88	57	97	30
ENSMUSG00000030447	83	7	79	49	48	52
ENSMUSG00000092526	4	61	58	80	34	86
ENSMUSG00000108701	45	14	85	73	75	32
ENSMUSG00000030452	22	48	9	99	67	50
ENSMUSG00000087178	42	43	68	81	8	19
ENSMUSG00000108358	57	70	81	73	90	21
ENSMUSG00000047037	32	81	89	68	43	17
ENSMUSG00000085927	83	71	8	52	16	70
ENSMUSG00000108640	2	37	6	35	19	91
ENSMUSG00000108443	0	15	88	22	11	28
ENSMUSG00000078087	95	83	29	34	95	39
ENSMUSG00000108659	20	70	69	10	25	7
ENSMUSG00000030451	91	50	60	65	12	71
ENSMUSG00000108347	66	56	81	100	70	67
ENSMUSG00000030450	24	93	1	75	91	26
ENSMUSG00000108773	15	77	1	76	23	42
ENSMUSG00000055026	14	57	91	74	16	69
ENSMUSG00000108488	80	47	47	88	17	16
ENSMUSG00000108647	74	70	54	13	57	60
ENSMUSG00000108586	52	3	81	42	97	18
ENSMUSG00000108450	9	7	91	89	91	15
ENSMUSG00000108556	51	44	55	78	86	33
ENSMUSG00000108377	100	26	11	5	25	83
ENSMUSG00000055048	49	93	58	41	75	82
ENSMUSG00000055078	75	51	45	40	2	51
ENSMUSG00000033676	91	18	48	43	76	81
ENSMUSG00000099203	60	53	16	25	28	49
ENSMUSG00000109439	94	97	97	23	35	25
ENSMUSG00000108597	54	27	86	7	76	51
ENSMUSG00000109086	39	49	17	9	71	27
ENSMUSG00000109475	92	26	55	45	76	81
ENSMUSG00000109339	59	76	12	14	12	56
ENSMUSG00000077784	29	54	7	58	92	87
ENSMUSG00000077356	1	59	98	46	67	23
ENSMUSG00000109348	29	72	17	53	59	27
ENSMUSG00000108877	39	100	91	60	79	97
ENSMUSG00000025324	34	76	40	11	85	14
ENSMUSG00000109393	83	74	100	66	41	59
ENSMUSG00000109434	31	47	97	29	45	38
ENSMUSG00000086926	32	31	36	11	26	71
ENSMUSG00000109261	73	23	26	59	44	37
ENSMUSG00000109252	83	90	46	36	100	21
ENSMUSG00000108909	96	15	83	37	28	96
ENSMUSG00000109221	74	72	56	6	96	50
ENSMUSG00000108838	54	15	78	59	59	83
ENSMUSG00000108902	87	1	65	58	41	93
ENSMUSG00000109308	85	1	70	22	71	84
ENSMUSG00000109332	0	71	91	32	1	29
ENSMUSG00000109536	17	5	4	3	3	26
ENSMUSG00000025326	0	61	22	55	76	54
ENSMUSG00000109362	69	69	67	14	13	2
ENSMUSG00000108943	63	64	58	67	6	74
ENSMUSG00000108880	90	20	46	72	57	40
ENSMUSG00000108886	57	92	94	68	9	83
ENSMUSG00000100826	42	13	48	2	5	38
ENSMUSG00000109157	47	47	40	70	4	83
ENSMUSG00000109122	14	73	86	85	93	43
ENSMUSG00000077615	4	69	5	42	21	16
ENSMUSG00000064377	80	39	94	52	97	27
ENSMUSG00000077681	76	92	5	90	69	91
ENSMUSG00000094095	49	82	61	97	63	51
ENSMUSG00000094465	81	24	78	29	47	20
ENSMUSG00000094476	14	36	25	57	34	60
ENSMUSG00000094068	5	77	75	79	42	0
ENSMUSG00000096387	60	66	86	44	81	96
ENSMUSG00000094631	21	55	40	19	62	97
ENSMUSG00000094034	1	80	93	70	29	1
ENSMUSG00000096046	13	14	9	76	53	81
ENSMUSG00000095425	24	89	26	95	33	40
ENSMUSG00000094883	61	0	90	70	53	56
ENSMUSG00000094038	86	87	69	53	85	40
ENSMUSG00000094508	3	90	4	56	67	95
ENSMUSG00000095418	48	66	79	3	4	4
ENSMUSG00000095739	27	52	2	74	6	21
ENSMUSG00000095342	62	5	81	70	56	96
ENSMUSG00000096799	85	71	42	0	78	52
ENSMUSG00000093997	18	88	83	9	47	67
ENSMUSG00000096496	39	74	33	10	6	5
ENSMUSG00000093994	4	64	6	40	40	82
ENSMUSG00000095091	17	6	12	76	100	31
ENSMUSG00000096291	26	45	95	63	51	44
ENSMUSG00000093981	45	4	45	73	50	9
ENSMUSG00000096913	85	93	77	42	45	99
ENSMUSG00000095031	85	29	47	69	82	13
ENSMUSG00000095713	69	90	90	1	1	98
ENSMUSG00000093824	99	65	2	44	70	33
ENSMUSG00000095491	63	62	56	23	2	49
ENSMUSG00000095310	31	38	84	53	25	61
ENSMUSG00000094565	22	77	44	41	76	21
ENSMUSG00000095911	52	34	61	5	62	71
ENSMUSG00000094723	27	59	30	27	31	39
ENSMUSG00000095828	8	54	73	42	29	64
ENSMUSG00000094667	1	54	68	37	83	42
ENSMUSG00000096328	1	50	76	23	52	9
ENSMUSG00000093830	54	16	11	16	99	100
ENSMUSG00000096430	0	18	2	50	42	14
ENSMUSG00000096683	72	92	32	87	21	57
ENSMUSG00000094548	70	88	47	27	38	41
ENSMUSG00000094919	65	24	69	93	48	44
ENSMUSG00000094059	69	50	43	64	82	39
ENSMUSG00000094888	59	6	12	55	63	78
ENSMUSG00000095428	33	34	80	51	34	53
ENSMUSG00000096390	3	24	89	34	92	65
ENSMUSG00000094550	24	65	86	64	73	8
ENSMUSG00000096161	58	50	45	36	24	59
ENSMUSG00000094513	3	98	95	83	0	57
ENSMUSG00000095372	16	63	49	85	10	41
ENSMUSG00000094610	31	78	85	86	81	22
ENSMUSG00000094604	100	87	87	49	49	79
ENSMUSG00000096811	92	57	50	76	32	88
ENSMUSG00000096048	64	33	66	73	57	34
ENSMUSG00000077645	66	8	69	66	37	54
ENSMUSG00000096648	67	33	74	79	49	79
ENSMUSG00000094625	59	4	40	26	21	72
ENSMUSG00000095581	57	34	76	68	34	42
ENSMUSG00000094538	94	23	92	78	43	37
ENSMUSG00000094364	12	36	79	63	63	63
ENSMUSG00000095009	45	58	5	46	59	21
ENSMUSG00000096041	39	44	22	19	93	49
ENSMUSG00000095476	41	83	75	6	68	23
ENSMUSG00000093943	88	44	2	88	83	59
ENSMUSG00000094308	45	16	100	2	55	82
ENSMUSG00000096605	18	38	48	29	83	48
ENSMUSG00000093860	77	26	44	100	23	27
ENSMUSG00000075726	88	78	37	35	32	62
ENSMUSG00000094917	64	69	74	92	1	89
ENSMUSG00000094587	96	18	46	16	68	26
ENSMUSG00000096324	58	44	28	85	22	24
ENSMUSG00000094049	55	15	2	98	100	93
ENSMUSG00000095671	81	57	59	33	96	50
ENSMUSG00000095997	55	57	52	85	47	62
ENSMUSG00000095885	39	3	89	70	0	21
ENSMUSG00000095314	88	9	12	18	60	89
ENSMUSG00000093958	8	11	4	97	6	92
ENSMUSG00000094765	40	32	41	25	91	69
ENSMUSG00000096281	47	92	89	58	46	49
ENSMUSG00000094213	55	13	27	24	82	17
ENSMUSG00000096454	95	10	25	62	50	19
ENSMUSG00000093870	67	44	14	62	43	23
ENSMUSG00000093854	48	39	10	54	50	6
ENSMUSG00000094524	45	51	45	72	26	64
ENSMUSG00000094099	66	6	41	91	23	46
ENSMUSG00000094093	98	11	26	6	31	81
ENSMUSG00000096287	34	67	1	24	9	18
ENSMUSG00000094912	50	83	82	100	73	93
ENSMUSG00000094636	31	41	41	31	32	19
ENSMUSG00000094567	32	60	53	30	27	93
ENSMUSG00000094458	88	1	55	74	88	26
ENSMUSG00000095628	13	1	46	82	40	7
ENSMUSG00000096185	0	34	72	57	18	74
ENSMUSG00000096447	65	75	78	86	99	69
ENSMUSG00000096814	9	81	54	54	70	100
ENSMUSG00000096306	40	99	57	88	4	16
ENSMUSG00000096067	28	98	86	53	16	98
ENSMUSG00000094032	8	90	62	60	76	85
ENSMUSG00000096090	18	4	47	6	75	13
ENSMUSG00000096595	48	62	33	22	97	0
ENSMUSG00000095402	75	30	48	42	77	40
ENSMUSG00000095764	35	7	63	39	7	31
ENSMUSG00000075968	67	90	6	97	57	70
ENSMUSG00000095924	46	14	6	51	81	38
ENSMUSG00000094998	97	67	75	13	89	20
ENSMUSG00000095357	10	3	78	70	31	19
ENSMUSG00000095021	55	23	96	67	64	24
ENSMUSG00000095660	67	79	94	88	23	66
ENSMUSG00000094037	93	48	56	8	77	49
ENSMUSG00000094438	4	94	48	42	95	97
ENSMUSG00000096392	58	73	24	72	82	96
ENSMUSG00000096821	78	65	58	37	7	85
ENSMUSG00000095714	53	49	49	19	35	89
ENSMUSG00000095945	56	79	66	33	38	55
ENSMUSG00000094847	68	60	48	26	23	84
ENSMUSG00000094148	22	48	92	93	87	65
ENSMUSG00000096812	93	39	90	71	36	0
ENSMUSG00000094129	76	23	39	16	65	79
ENSMUSG00000095587	82	16	78	10	62	100
ENSMUSG00000095182	60	64	8	90	66	28
ENSMUSG00000094048	9	61	57	47	46	39
ENSMUSG00000094442	76	40	58	11	38	63
ENSMUSG00000096028	96	83	24	3	23	6
ENSMUSG00000096136	85	10	38	30	10	67
ENSMUSG00000094922	92	24	43	79	66	20
ENSMUSG00000096565	4	89	19	0	83	60
ENSMUSG00000096285	62	52	57	18	9	54
ENSMUSG00000094753	93	46	99	73	80	20
ENSMUSG00000094903	31	22	5	70	44	88
ENSMUSG00000094554	85	41	94	89	6	20
ENSMUSG00000095501	13	11	46	90	45	17
ENSMUSG00000095511	26	80	82	50	43	54
ENSMUSG00000094522	58	65	25	3	86	79
ENSMUSG00000096359	59	58	62	7	11	62
ENSMUSG00000094283	22	88	54	85	20	34
ENSMUSG00000095220	83	66	93	84	16	7
ENSMUSG00000094609	92	29	83	30	48	10
ENSMUSG00000109575	81	83	27	91	56	64
ENSMUSG00000093929	32	88	71	62	40	16
ENSMUSG00000096019	56	68	21	62	41	41
ENSMUSG00000094890	21	12	79	88	80	39
ENSMUSG00000096431	96	66	18	74	80	31
ENSMUSG00000096159	64	83	49	35	7	54
ENSMUSG00000094581	89	77	34	10	65	24
ENSMUSG00000094236	56	63	100	74	97	23
ENSMUSG00000096248	24	55	47	74	81	76
ENSMUSG00000094069	34	24	28	92	6	6
ENSMUSG00000096148	21	80	23	95	0	55
ENSMUSG00000094407	85	82	33	58	60	20
ENSMUSG00000095734	50	92	6	29	10	24
ENSMUSG00000094960	29	13	0	55	31	79
ENSMUSG00000096231	30	91	85	88	1	96
ENSMUSG00000096110	23	93	10	6	67	86
ENSMUSG00000096502	8	79	78	94	65	83
ENSMUSG00000096082	1	48	96	76	85	81
ENSMUSG00000095060	33	91	14	70	29	75
ENSMUSG00000094150	89	15	20	5	33	45
ENSMUSG00000096677	19	53	64	90	8	57
ENSMUSG00000096057	77	93	65	37	95	87
ENSMUSG00000096305	23	99	23	53	97	22
ENSMUSG00000095389	27	36	28	12	89	29
ENSMUSG00000096095	49	81	11	30	42	95
ENSMUSG00000095155	30	26	81	58	10	77
ENSMUSG00000096660	99	96	34	16	44	90
ENSMUSG00000095542	78	70	9	33	57	56
ENSMUSG00000094994	66	11	63	98	42	43
ENSMUSG00000094923	57	20	61	95	84	43
ENSMUSG00000096070	32	88	29	68	80	66
ENSMUSG00000096017	80	95	85	1	0	20
ENSMUSG00000096865	31	35	31	26	22	52
ENSMUSG00000094837	33	0	87	75	80	83
ENSMUSG00000094109	12	57	25	65	92	26
ENSMUSG00000094218	71	82	34	60	63	89
ENSMUSG00000096302	38	81	70	53	33	47
ENSMUSG00000095100	100	14	13	14	83	14
ENSMUSG00000095045	1	96	72	39	42	25
ENSMUSG00000095479	12	58	79	54	46	51
ENSMUSG00000094060	79	70	92	88	57	44
ENSMUSG00000093869	33	15	56	15	74	11
ENSMUSG00000094831	11	30	73	70	18	77
ENSMUSG00000095639	85	10	48	37	17	42
ENSMUSG00000095618	29	89	96	30	18	96
ENSMUSG00000094997	0	97	97	46	27	94
ENSMUSG00000096845	87	41	30	93	8	6
ENSMUSG00000095349	10	87	6	15	43	31
ENSMUSG00000096868	45	80	7	42	38	1
ENSMUSG00000096604	11	0	80	99	85	29
ENSMUSG00000093802	78	18	64	96	22	34
ENSMUSG00000096462	41	32	12	11	11	73
ENSMUSG00000094287	16	40	57	78	74	18
ENSMUSG00000093974	81	61	46	94	47	25
ENSMUSG00000095641	14	68	99	42	84	100
ENSMUSG00000095374	32	80	9	96	79	53
ENSMUSG00000094987	17	47	88	71	19	61
ENSMUSG00000094389	25	98	85	68	73	87
ENSMUSG00000094573	86	91	44	12	17	100
ENSMUSG00000096759	66	60	66	42	46	49
ENSMUSG00000095458	17	73	61	16	77	74
ENSMUSG00000096313	31	6	29	72	86	62
ENSMUSG00000096190	69	50	55	60	70	6
ENSMUSG00000094039	18	67	91	70	14	28
ENSMUSG00000093971	58	76	30	7	84	94
ENSMUSG00000094599	46	82	52	25	36	79
ENSMUSG00000096475	86	13	46	0	40	81
ENSMUSG00000096634	75	98	62	48	12	43
ENSMUSG00000094642	49	34	36	96	36	74
ENSMUSG00000095691	11	97	3	88	42	60
ENSMUSG00000094274	60	40	4	31	25	21
ENSMUSG00000077772	55	31	92	80	87	24
ENSMUSG00000000948	99	77	84	57	5	43
ENSMUSG00000077191	97	17	35	27	17	84
ENSMUSG00000089375	93	51	13	0	49	64
ENSMUSG00000102252	75	23	33	31	80	26
ENSMUSG00000102627	19	25	100	6	8	64
ENSMUSG00000108937	71	80	18	83	76	92
ENSMUSG00000047370	57	44	67	75	47	91
ENSMUSG00000109451	39	29	0	58	89	67
ENSMUSG00000109220	74	33	71	30	42	75
ENSMUSG00000109447	20	6	33	8	83	84
ENSMUSG00000109222	63	0	50	15	68	16
ENSMUSG00000109533	35	9	44	46	66	37
ENSMUSG00000109121	27	14	69	69	36	43
ENSMUSG00000108867	4	53	66	85	60	7
ENSMUSG00000068151	46	16	69	60	77	76
ENSMUSG00000108917	78	37	70	49	29	4
ENSMUSG00000109006	54	66	77	84	36	31
ENSMUSG00000059585	1	24	64	94	95	40
ENSMUSG00000093101	59	81	53	6	47	74
ENSMUSG00000096076	54	81	29	81	18	81
ENSMUSG00000092847	62	52	2	9	100	51
ENSMUSG00000096893	21	1	51	70	83	22
ENSMUSG00000109554	64	86	90	38	71	16
ENSMUSG00000095010	55	6	45	64	64	62
ENSMUSG00000108824	29	76	46	51	19	57
ENSMUSG00000093019	95	67	59	85	94	19
ENSMUSG00000095292	67	100	56	1	11	25
ENSMUSG00000092997	30	72	47	60	59	53
ENSMUSG00000077869	25	14	84	12	75	10
ENSMUSG00000094173	35	100	61	60	92	43
ENSMUSG00000096189	64	21	5	52	63	57
ENSMUSG00000093170	47	76	52	74	28	88
ENSMUSG00000092921	68	98	59	44	39	43
ENSMUSG00000077107	80	25	61	12	59	71
ENSMUSG00000065568	34	31	91	12	45	86
ENSMUSG00000109465	45	87	73	3	13	92
ENSMUSG00000109394	8	72	47	6	75	11
ENSMUSG00000109321	7	32	57	51	56	82
ENSMUSG00000109178	0	16	50	40	10	79
ENSMUSG00000093187	35	17	94	76	29	50
ENSMUSG00000092850	4	15	83	26	93	38
ENSMUSG00000077194	8	91	27	75	63	55
ENSMUSG00000093108	86	44	24	14	54	41
ENSMUSG00000094304	4	63	51	83	4	48
ENSMUSG00000095154	12	69	32	28	85	54
ENSMUSG00000045813	85	67	68	4	100	74
ENSMUSG00000108986	97	27	34	75	56	16
ENSMUSG00000033585	77	23	67	15	96	1
ENSMUSG00000056972	33	8	27	28	65	77
ENSMUSG00000070527	68	41	16	2	24	13
ENSMUSG00000070526	83	10	33	44	75	25
ENSMUSG00000072460	17	52	96	90	22	21
ENSMUSG00000108928	47	14	42	17	60	55
ENSMUSG00000077683	40	56	99	21	49	4
ENSMUSG00000109204	94	1	52	71	84	85
ENSMUSG00000109344	37	57	63	17	60	28
ENSMUSG00000109289	60	16	4	8	9	0
ENSMUSG00000030525	56	52	8	51	80	63
ENSMUSG00000109057	46	38	57	86	32	100
ENSMUSG00000097682	90	0	66	42	40	91
ENSMUSG00000033510	19	34	9	5	76	55
ENSMUSG00000081788	70	50	44	86	37	64
ENSMUSG00000087989	38	41	12	18	52	35
ENSMUSG00000093751	68	81	43	10	75	77
ENSMUSG00000108421	96	32	29	62	75	14
ENSMUSG00000108700	97	6	11	33	84	77
ENSMUSG00000108629	98	61	45	72	89	47
ENSMUSG00000052040	3	32	67	35	60	53
ENSMUSG00000098708	11	95	56	42	13	9
ENSMUSG00000095061	58	27	53	30	44	81
ENSMUSG00000108418	39	76	16	0	95	19
ENSMUSG00000108313	29	70	58	53	61	76
ENSMUSG00000108393	66	60	43	97	47	28
ENSMUSG00000108469	61	83	45	75	36	8
ENSMUSG00000108620	11	97	47	57	60	16
ENSMUSG00000030523	5	76	27	24	14	71
ENSMUSG00000108645	8	38	96	50	97	58
ENSMUSG00000065585	3	7	94	40	47	44
ENSMUSG00000108770	72	12	50	84	96	66
ENSMUSG00000098910	84	58	74	92	59	37
ENSMUSG00000108422	94	2	10	79	97	25
ENSMUSG00000108472	47	26	21	48	78	0
ENSMUSG00000030522	60	75	2	23	8	67
ENSMUSG00000092187	37	22	61	86	76	10
ENSMUSG00000033458	29	93	68	66	20	58
ENSMUSG00000030521	58	5	35	17	68	85
ENSMUSG00000033429	61	89	100	34	20	88
ENSMUSG00000030519	0	25	16	94	8	35
ENSMUSG00000108384	71	26	25	97	69	41
ENSMUSG00000108721	8	65	9	95	71	10
ENSMUSG00000030518	4	51	41	23	67	17
ENSMUSG00000070520	23	93	12	32	59	62
ENSMUSG00000093212	74	59	49	42	73	56
ENSMUSG00000108745	19	16	37	37	78	13
ENSMUSG00000108445	100	36	30	35	68	13
ENSMUSG00000108587	76	4	63	64	63	79
ENSMUSG00000030516	52	86	47	57	85	43
ENSMUSG00000108338	18	2	89	38	22	84
ENSMUSG00000108541	53	35	5	62	34	18
ENSMUSG00000108533	91	52	32	45	55	49
ENSMUSG00000086232	15	4	58	79	66	78
ENSMUSG00000086662	4	37	7	63	34	99
ENSMUSG00000030515	25	11	45	33	38	3
ENSMUSG00000078681	35	76	11	24	49	70
ENSMUSG00000068480	5	28	5	52	26	72
ENSMUSG00000100094	29	86	9	57	8	23
ENSMUSG00000093405	62	35	26	84	50	51
ENSMUSG00000030513	57	88	10	95	0	53
ENSMUSG00000108793	15	45	6	87	74	13
ENSMUSG00000030512	82	27	27	90	15	75
ENSMUSG00000108777	82	99	38	21	65	83
ENSMUSG00000075701	39	19	19	97	52	38
ENSMUSG00000097634	25	1	80	34	12	1
ENSMUSG00000032640	8	22	84	5	82	82
ENSMUSG00000065800	39	2	17	34	63	97
ENSMUSG00000108699	48	87	94	6	88	92
ENSMUSG00000108686	3	11	26	88	21	22
ENSMUSG00000015133	43	2	88	39	6	10
ENSMUSG00000109119	6	67	29	55	49	15
ENSMUSG00000078677	14	98	96	73	43	40
ENSMUSG00000087834	94	70	49	93	0	66
ENSMUSG00000098353	4	49	69	8	5	52
ENSMUSG00000015134	10	91	39	25	59	9
ENSMUSG00000109114	52	48	30	15	77	65
ENSMUSG00000109330	93	31	99	19	10	78
ENSMUSG00000109039	54	23	42	41	95	54
ENSMUSG00000109249	13	10	5	57	18	48
ENSMUSG00000030509	65	52	84	6	5	9
ENSMUSG00000053091	47	76	17	79	18	82
ENSMUSG00000109133	5	13	74	55	34	46
ENSMUSG00000108846	12	58	42	50	16	0
ENSMUSG00000030510	7	82	33	21	40	24
ENSMUSG00000058145	40	61	20	24	99	80
ENSMUSG00000109079	17	81	52	71	72	68
ENSMUSG00000108873	3	44	16	58	14	79
ENSMUSG00000108833	37	67	19	8	67	71
ENSMUSG00000109273	61	76	2	8	76	29
ENSMUSG00000097527	90	48	9	37	98	2
ENSMUSG00000043831	73	12	33	21	19	49
ENSMUSG00000030557	75	63	23	74	34	9
ENSMUSG00000109539	93	66	68	92	19	12
ENSMUSG00000109363	68	18	33	32	50	67
ENSMUSG00000109329	88	63	69	11	76	57
ENSMUSG00000030556	93	82	72	97	18	21
ENSMUSG00000087926	96	77	41	78	72	18
ENSMUSG00000109342	56	52	43	85	95	92
ENSMUSG00000109558	75	9	8	33	75	68
ENSMUSG00000030555	95	6	58	51	38	57
ENSMUSG00000109115	18	71	27	79	23	26
ENSMUSG00000030554	12	71	84	70	97	50
ENSMUSG00000108871	56	89	11	27	64	76
ENSMUSG00000080609	8	10	18	65	8	24
ENSMUSG00000097981	49	46	85	52	12	55
ENSMUSG00000097697	56	48	40	68	91	33
ENSMUSG00000109464	13	94	6	45	90	93
ENSMUSG00000109193	19	55	63	39	87	29
ENSMUSG00000109152	92	74	13	85	72	59
ENSMUSG00000005533	97	10	35	1	36	80
ENSMUSG00000030553	50	4	15	64	26	94
ENSMUSG00000086628	59	93	95	30	64	63
ENSMUSG00000074071	58	91	27	88	17	7
ENSMUSG00000109453	18	46	23	40	31	36
ENSMUSG00000109096	5	27	60	12	61	98
ENSMUSG00000086410	97	84	49	71	80	98
ENSMUSG00000109458	12	57	50	75	46	0
ENSMUSG00000108924	46	61	79	6	81	24
ENSMUSG00000108828	83	51	47	65	46	4
ENSMUSG00000109298	95	79	1	42	50	87
ENSMUSG00000109375	3	38	52	50	61	95
ENSMUSG00000094854	54	89	75	83	99	88
ENSMUSG00000108876	27	43	40	58	27	86
ENSMUSG00000042659	24	86	94	4	25	97
ENSMUSG00000109407	75	71	30	26	70	66
ENSMUSG00000065940	8	10	37	79	17	66
ENSMUSG00000109524	50	63	88	19	37	29
ENSMUSG00000098017	23	35	44	66	46	23
ENSMUSG00000109400	56	1	82	31	9	100
ENSMUSG00000110028	37	98	44	80	20	15
ENSMUSG00000109153	27	14	49	78	16	13
ENSMUSG00000108885	88	2	82	62	79	0
ENSMUSG00000065165	3	56	25	57	55	26
ENSMUSG00000109412	36	84	29	82	37	20
ENSMUSG00000098246	98	60	52	33	67	53
ENSMUSG00000109373	28	60	35	76	25	23
ENSMUSG00000108821	14	11	29	99	44	11
ENSMUSG00000077166	84	72	79	54	74	98
ENSMUSG00000109097	20	89	75	68	7	82
ENSMUSG00000109280	82	41	51	43	29	46
ENSMUSG00000099387	41	64	74	50	30	91
ENSMUSG00000109361	1	21	10	29	7	82
ENSMUSG00000109364	77	75	63	58	8	22
ENSMUSG00000030551	28	85	81	9	17	38
ENSMUSG00000100005	28	13	70	68	57	95
ENSMUSG00000101559	51	17	13	19	79	86
ENSMUSG00000108869	64	16	9	34	65	96
ENSMUSG00000097991	26	90	8	13	89	4
ENSMUSG00000108899	63	77	38	84	69	9
ENSMUSG00000109028	26	34	78	86	9	77
ENSMUSG00000108836	18	41	98	68	78	61
ENSMUSG00000109021	97	77	54	66	6	8
ENSMUSG00000109018	7	83	38	44	35	99
ENSMUSG00000109294	20	9	20	45	83	55
ENSMUSG00000089401	9	66	55	89	12	3
ENSMUSG00000109532	44	63	2	74	88	84
ENSMUSG00000109454	31	6	20	77	7	23
ENSMUSG00000109003	99	39	59	1	1	4
ENSMUSG00000109161	76	57	24	27	69	93
ENSMUSG00000100664	64	56	39	13	87	71
ENSMUSG00000099853	54	85	71	40	5	63
ENSMUSG00000109548	57	87	38	19	95	43
ENSMUSG00000066697	13	70	52	38	58	99
ENSMUSG00000070511	42	21	86	62	69	92
ENSMUSG00000099558	100	77	18	89	96	4
ENSMUSG00000108978	56	90	4	40	63	17
ENSMUSG00000108972	57	84	33	0	14	57
ENSMUSG00000109388	73	8	74	46	6	72
ENSMUSG00000108982	37	33	29	27	9	43
ENSMUSG00000108669	73	78	52	42	3	19
ENSMUSG00000108480	11	69	82	55	17	99
ENSMUSG00000108800	61	51	25	51	94	96
ENSMUSG00000032776	35	78	6	36	36	32
ENSMUSG00000108427	21	100	26	52	89	56
ENSMUSG00000108493	63	18	26	18	18	65
ENSMUSG00000103673	51	2	33	60	98	76
ENSMUSG00000100138	60	58	80	53	75	21
ENSMUSG00000081895	5	1	91	44	49	68
ENSMUSG00000100670	10	18	76	13	59	94
ENSMUSG00000097530	6	30	15	5	41	85
ENSMUSG00000098195	25	53	41	24	22	52
ENSMUSG00000098035	12	70	54	50	7	71
ENSMUSG00000108329	63	33	80	58	75	95
ENSMUSG00000108383	46	9	16	60	92	74
ENSMUSG00000108345	42	91	21	44	74	13
ENSMUSG00000101843	10	14	79	49	19	44
ENSMUSG00000108778	72	50	15	50	53	15
ENSMUSG00000108513	23	69	37	22	8	50
ENSMUSG00000108530	95	40	7	62	87	22
ENSMUSG00000097756	70	79	96	71	81	35
ENSMUSG00000070509	12	50	34	84	14	76
ENSMUSG00000108678	56	54	5	70	38	54
ENSMUSG00000108601	49	87	74	55	18	64
ENSMUSG00000078671	72	6	12	55	56	58
ENSMUSG00000108741	56	21	3	67	12	15
ENSMUSG00000108319	22	10	38	35	33	50
ENSMUSG00000108812	0	13	15	28	94	52
ENSMUSG00000108563	76	20	55	35	87	56
ENSMUSG00000101970	27	70	71	50	65	0
ENSMUSG00000108724	31	94	93	96	96	8
ENSMUSG00000108497	40	13	76	88	69	28
ENSMUSG00000108311	96	3	81	77	21	79
ENSMUSG00000065729	9	4	65	94	64	88
ENSMUSG00000089391	45	7	69	90	6	12
ENSMUSG00000108550	19	79	23	36	1	35
ENSMUSG00000108473	11	87	68	95	87	71
ENSMUSG00000108337	29	47	38	49	61	93
