Ensemble Gene ID	H2	H3	H4	K2	K3	K4
ENSMUSG00000031444	53	11	89	44	62	41
ENSMUSG00000031445	61	18	39	26	96	49
ENSMUSG00000091443	99	92	10	32	59	0
ENSMUSG00000038542	31	89	30	42	26	91
ENSMUSG00000091784	14	45	34	47	52	10
ENSMUSG00000031446	42	68	69	68	73	23
ENSMUSG00000098532	17	42	57	54	65	29
ENSMUSG00000031447	57	98	68	40	26	87
ENSMUSG00000038515	93	39	60	24	35	3
ENSMUSG00000088054	23	81	85	0	10	84
ENSMUSG00000099338	76	21	41	11	31	16
ENSMUSG00000031448	47	34	17	29	66	27
ENSMUSG00000038506	55	61	65	0	74	98
ENSMUSG00000107531	30	99	45	45	11	20
ENSMUSG00000089026	61	51	58	17	21	67
ENSMUSG00000107742	68	84	52	54	36	42
ENSMUSG00000038497	34	34	54	31	92	1
ENSMUSG00000038482	98	51	47	53	72	91
ENSMUSG00000031449	69	64	34	55	14	38
ENSMUSG00000110311	75	65	93	56	40	89
ENSMUSG00000031450	63	93	39	71	55	24
ENSMUSG00000038457	87	92	47	3	58	71
ENSMUSG00000031451	81	82	81	97	21	82
ENSMUSG00000110278	52	47	39	21	41	21
ENSMUSG00000031452	46	2	95	30	27	65
ENSMUSG00000031453	97	11	61	96	53	54
ENSMUSG00000090336	2	14	57	86	48	95
ENSMUSG00000109617	7	54	15	64	74	0
ENSMUSG00000038416	91	51	2	87	16	33
ENSMUSG00000038398	82	64	4	62	24	65
ENSMUSG00000057116	84	91	46	1	40	33
ENSMUSG00000047710	12	68	39	13	27	30
ENSMUSG00000104767	31	70	66	94	64	39
ENSMUSG00000065817	76	23	10	0	76	8
ENSMUSG00000031458	88	79	64	48	96	12
ENSMUSG00000068631	48	37	89	21	52	3
ENSMUSG00000038365	90	7	21	34	94	71
ENSMUSG00000050052	62	56	23	18	88	51
ENSMUSG00000110058	58	43	71	67	25	96
ENSMUSG00000051978	40	67	4	62	16	49
ENSMUSG00000109982	40	30	55	66	48	81
ENSMUSG00000074461	90	97	13	21	86	35
ENSMUSG00000047495	88	88	51	76	49	56
ENSMUSG00000085371	80	15	76	93	0	13
ENSMUSG00000088311	71	68	43	2	13	11
ENSMUSG00000106670	60	62	68	92	97	79
ENSMUSG00000084945	3	63	100	78	23	65
ENSMUSG00000026317	36	81	100	34	20	5
ENSMUSG00000071176	36	97	9	78	5	18
ENSMUSG00000090024	30	83	80	85	45	28
ENSMUSG00000055675	84	41	93	47	90	34
ENSMUSG00000098322	61	83	17	10	65	58
ENSMUSG00000102615	48	6	81	57	58	22
ENSMUSG00000049008	31	39	74	40	96	11
ENSMUSG00000109871	7	39	17	61	26	83
ENSMUSG00000109965	7	62	71	17	100	71
ENSMUSG00000031461	4	87	80	58	0	7
ENSMUSG00000083000	100	50	32	97	12	100
ENSMUSG00000110286	1	14	36	41	1	32
ENSMUSG00000109886	5	75	40	53	20	83
ENSMUSG00000077503	15	13	73	99	72	31
ENSMUSG00000109748	43	40	84	0	0	85
ENSMUSG00000089459	25	86	83	8	7	9
ENSMUSG00000094608	59	78	37	9	13	79
ENSMUSG00000094971	62	13	15	58	61	42
ENSMUSG00000110288	67	88	1	6	49	0
ENSMUSG00000109839	69	42	17	50	69	81
ENSMUSG00000110356	34	0	14	82	45	47
ENSMUSG00000110392	28	95	39	17	84	42
ENSMUSG00000110217	22	6	21	68	42	63
ENSMUSG00000110201	66	18	12	25	98	8
ENSMUSG00000109757	82	86	79	11	29	57
ENSMUSG00000060924	93	47	23	4	40	68
ENSMUSG00000093142	91	65	78	72	79	69
ENSMUSG00000085150	99	70	71	87	87	47
ENSMUSG00000087363	17	29	83	49	20	99
ENSMUSG00000109616	41	73	8	1	51	88
ENSMUSG00000110132	42	38	64	64	78	46
ENSMUSG00000087892	86	23	80	45	90	16
ENSMUSG00000109625	28	9	46	2	73	19
ENSMUSG00000088320	1	14	50	36	33	57
ENSMUSG00000110056	9	58	88	75	71	60
ENSMUSG00000077675	45	80	5	83	81	23
ENSMUSG00000039842	43	9	14	35	80	48
ENSMUSG00000077287	80	42	79	9	62	78
ENSMUSG00000087300	91	71	2	78	27	66
ENSMUSG00000090334	17	4	35	54	85	83
ENSMUSG00000031465	78	1	79	75	86	85
ENSMUSG00000031467	26	20	42	50	99	91
ENSMUSG00000109784	40	94	83	43	29	60
ENSMUSG00000110530	59	45	11	39	89	5
ENSMUSG00000110651	30	9	60	59	3	54
ENSMUSG00000039814	92	61	91	2	34	11
ENSMUSG00000088420	0	9	27	18	34	96
ENSMUSG00000053678	99	13	90	51	71	59
ENSMUSG00000053695	10	0	56	40	30	52
ENSMUSG00000053790	98	89	12	63	63	6
ENSMUSG00000080726	72	39	65	25	24	42
ENSMUSG00000061847	33	90	36	52	90	16
ENSMUSG00000043787	33	66	71	78	98	37
ENSMUSG00000052554	22	42	21	40	47	67
ENSMUSG00000059463	3	49	46	84	61	56
ENSMUSG00000110641	46	79	3	41	81	7
ENSMUSG00000079842	23	32	72	6	16	99
ENSMUSG00000110542	47	36	85	13	50	63
ENSMUSG00000046354	99	59	6	17	13	43
ENSMUSG00000059230	77	18	0	45	10	5
ENSMUSG00000081163	73	9	58	51	89	31
ENSMUSG00000050756	38	24	81	60	56	89
ENSMUSG00000071169	85	25	72	89	91	63
ENSMUSG00000039785	71	49	15	58	4	18
ENSMUSG00000081901	37	97	31	33	3	94
ENSMUSG00000039775	37	17	50	7	81	86
ENSMUSG00000081154	33	34	69	79	19	65
ENSMUSG00000082710	63	94	84	30	86	84
ENSMUSG00000031471	39	26	77	85	12	47
ENSMUSG00000080894	95	21	86	14	15	0
ENSMUSG00000081094	52	86	64	51	42	73
ENSMUSG00000098798	32	62	26	0	86	30
ENSMUSG00000037790	8	89	11	18	25	13
ENSMUSG00000082650	26	28	71	22	56	82
ENSMUSG00000098476	71	14	39	29	25	90
ENSMUSG00000083218	100	31	15	57	65	10
ENSMUSG00000081920	87	79	17	77	64	98
ENSMUSG00000110463	18	6	54	51	14	44
ENSMUSG00000087153	96	43	39	95	15	51
ENSMUSG00000110531	6	45	94	94	17	92
ENSMUSG00000096265	55	76	7	51	20	46
ENSMUSG00000110669	80	79	44	61	97	27
ENSMUSG00000097230	11	75	25	20	74	61
ENSMUSG00000110591	36	8	51	66	60	32
ENSMUSG00000110460	78	74	26	100	72	55
ENSMUSG00000110649	7	11	68	86	99	18
ENSMUSG00000110589	8	79	71	94	40	2
ENSMUSG00000094421	86	100	16	96	65	28
ENSMUSG00000110458	86	18	14	43	46	22
ENSMUSG00000096401	85	48	28	14	12	56
ENSMUSG00000071796	1	99	16	3	78	60
ENSMUSG00000097263	80	81	62	46	46	78
ENSMUSG00000074449	51	74	82	84	100	16
ENSMUSG00000110637	28	53	9	33	33	11
ENSMUSG00000071793	66	99	38	100	25	12
ENSMUSG00000095766	1	57	10	58	13	18
ENSMUSG00000095403	48	97	27	91	69	57
ENSMUSG00000110574	30	56	98	78	99	55
ENSMUSG00000095294	98	29	62	15	82	17
ENSMUSG00000110699	58	77	79	91	52	80
ENSMUSG00000096890	83	32	64	6	40	84
ENSMUSG00000094534	55	53	39	75	40	31
ENSMUSG00000093800	21	47	94	33	56	67
ENSMUSG00000074454	67	17	3	48	69	80
ENSMUSG00000082976	54	1	51	56	21	52
ENSMUSG00000071165	48	12	97	56	14	96
ENSMUSG00000079120	42	72	15	55	62	94
ENSMUSG00000074447	30	0	60	1	80	33
ENSMUSG00000094406	60	53	54	60	55	51
ENSMUSG00000074446	22	76	22	96	65	21
ENSMUSG00000061845	62	12	25	59	66	83
ENSMUSG00000087663	46	43	72	1	28	4
ENSMUSG00000094687	63	59	26	8	94	81
ENSMUSG00000085898	99	45	71	71	49	21
ENSMUSG00000061958	80	67	13	77	61	44
ENSMUSG00000094516	10	54	90	64	97	49
ENSMUSG00000085173	24	71	70	91	45	99
ENSMUSG00000083509	47	75	22	20	68	95
ENSMUSG00000074444	59	7	15	66	2	17
ENSMUSG00000074443	94	42	88	34	5	33
ENSMUSG00000095431	1	19	82	97	27	14
ENSMUSG00000074442	84	73	4	64	68	90
ENSMUSG00000079116	29	99	73	76	48	38
ENSMUSG00000094321	52	39	37	12	48	97
ENSMUSG00000095328	83	98	53	58	45	95
ENSMUSG00000080722	87	80	20	12	97	57
ENSMUSG00000082957	75	54	92	40	62	33
ENSMUSG00000074441	70	91	61	87	91	90
ENSMUSG00000094180	16	20	24	92	45	63
ENSMUSG00000074440	85	31	18	41	15	13
ENSMUSG00000074439	35	3	59	62	11	78
ENSMUSG00000083251	61	40	33	87	24	77
ENSMUSG00000082211	64	43	97	14	15	30
ENSMUSG00000074437	52	19	35	69	23	85
ENSMUSG00000095221	76	48	71	85	28	56
ENSMUSG00000084377	73	6	56	9	47	80
ENSMUSG00000082918	51	9	47	40	44	7
ENSMUSG00000096295	78	52	67	3	99	46
ENSMUSG00000094362	90	45	66	77	0	25
ENSMUSG00000094662	78	26	9	71	71	0
ENSMUSG00000084344	59	3	13	99	75	25
ENSMUSG00000074436	8	90	55	51	65	29
ENSMUSG00000083106	43	98	60	16	35	66
ENSMUSG00000079114	18	41	7	5	38	62
ENSMUSG00000096558	27	71	37	17	61	59
ENSMUSG00000081321	38	7	46	59	3	48
ENSMUSG00000095925	31	93	49	97	60	4
ENSMUSG00000095066	12	64	40	95	61	27
ENSMUSG00000094818	48	56	5	94	4	29
ENSMUSG00000075934	63	10	93	65	23	60
ENSMUSG00000065956	91	24	65	66	8	90
ENSMUSG00000083987	76	49	94	87	92	15
ENSMUSG00000074434	5	26	63	2	4	9
ENSMUSG00000084041	26	79	76	37	58	99
ENSMUSG00000079113	63	25	23	52	97	14
ENSMUSG00000095703	41	90	96	60	66	12
ENSMUSG00000082323	100	69	41	7	61	94
ENSMUSG00000060070	66	44	40	39	24	48
ENSMUSG00000084366	92	25	87	67	51	33
ENSMUSG00000060208	72	4	71	20	86	55
ENSMUSG00000063206	51	100	48	55	93	66
ENSMUSG00000082859	44	60	21	89	99	53
ENSMUSG00000095813	39	94	7	32	37	25
ENSMUSG00000058618	68	86	28	15	80	49
ENSMUSG00000095507	14	14	5	58	51	85
ENSMUSG00000081668	91	82	47	4	54	55
ENSMUSG00000096340	97	46	27	18	73	49
ENSMUSG00000064213	49	50	58	39	29	95
ENSMUSG00000084254	50	26	50	75	95	67
ENSMUSG00000044748	100	9	43	34	92	8
ENSMUSG00000082698	50	48	64	75	52	77
ENSMUSG00000058568	91	45	68	73	81	99
ENSMUSG00000006570	49	87	95	32	45	71
ENSMUSG00000044743	98	41	18	54	45	21
ENSMUSG00000047390	97	73	26	32	25	76
ENSMUSG00000045337	85	9	3	78	35	49
ENSMUSG00000110616	14	36	87	17	28	19
ENSMUSG00000048500	60	73	85	1	51	92
ENSMUSG00000110681	43	24	52	87	56	70
ENSMUSG00000058052	51	69	70	60	87	8
ENSMUSG00000044222	58	26	56	80	41	57
ENSMUSG00000079112	88	100	93	12	63	71
ENSMUSG00000017049	41	59	46	96	93	45
ENSMUSG00000006567	74	6	4	76	21	17
ENSMUSG00000063362	85	2	71	84	56	60
ENSMUSG00000037738	0	95	20	47	1	34
ENSMUSG00000031478	44	66	10	12	15	31
ENSMUSG00000037725	4	89	18	51	25	37
ENSMUSG00000031479	19	88	45	77	45	16
ENSMUSG00000031480	38	38	91	43	62	38
ENSMUSG00000090007	77	22	13	32	61	49
ENSMUSG00000031481	33	70	19	13	50	39
ENSMUSG00000031482	76	82	66	16	30	32
ENSMUSG00000099825	39	17	100	75	95	72
ENSMUSG00000110193	35	30	54	25	25	8
ENSMUSG00000109938	22	76	63	39	67	94
ENSMUSG00000110129	98	26	78	85	88	87
ENSMUSG00000031533	79	70	84	33	99	55
ENSMUSG00000031534	92	45	12	24	18	20
ENSMUSG00000037656	84	29	63	76	63	13
ENSMUSG00000097042	71	37	13	21	84	41
ENSMUSG00000008892	4	21	76	77	40	20
ENSMUSG00000031535	23	76	45	24	9	76
ENSMUSG00000031536	81	12	39	29	24	26
ENSMUSG00000097839	72	14	98	13	20	48
ENSMUSG00000031537	57	36	59	50	42	1
ENSMUSG00000085199	40	39	98	26	41	56
ENSMUSG00000031538	86	30	52	2	67	71
ENSMUSG00000031539	22	51	69	46	74	75
ENSMUSG00000054822	82	49	6	63	4	87
ENSMUSG00000089484	14	16	38	22	25	0
ENSMUSG00000031540	72	88	27	15	8	19
ENSMUSG00000109652	59	48	89	34	41	46
ENSMUSG00000109793	9	44	17	37	3	17
ENSMUSG00000031543	39	89	6	56	28	10
ENSMUSG00000106605	1	43	38	34	62	55
ENSMUSG00000083285	45	47	25	97	55	7
ENSMUSG00000086741	38	93	17	73	78	96
ENSMUSG00000070084	38	26	5	54	75	87
ENSMUSG00000106471	23	76	61	93	22	50
ENSMUSG00000063672	58	14	52	80	57	37
ENSMUSG00000031545	69	100	33	96	30	46
ENSMUSG00000103925	33	25	78	9	14	3
ENSMUSG00000031546	60	31	51	0	12	61
ENSMUSG00000015341	44	39	65	34	85	64
ENSMUSG00000110256	23	78	80	84	7	92
ENSMUSG00000077399	66	67	38	24	32	19
ENSMUSG00000031548	72	39	39	26	42	54
ENSMUSG00000037492	84	34	93	37	25	28
ENSMUSG00000109413	74	21	42	35	48	90
ENSMUSG00000109158	15	1	50	53	29	4
ENSMUSG00000053979	80	85	71	14	78	69
ENSMUSG00000109419	67	48	20	72	26	62
ENSMUSG00000109299	37	92	89	1	20	4
ENSMUSG00000109141	20	40	59	70	24	24
ENSMUSG00000097654	64	80	77	90	94	68
ENSMUSG00000056313	76	72	7	89	14	9
ENSMUSG00000108820	22	32	12	94	73	19
ENSMUSG00000109237	72	50	89	100	65	34
ENSMUSG00000031549	68	37	63	44	57	13
ENSMUSG00000031551	58	10	45	8	41	58
ENSMUSG00000031552	63	32	85	24	93	47
ENSMUSG00000031553	75	40	38	18	68	69
ENSMUSG00000089302	29	16	94	40	28	39
ENSMUSG00000110225	24	11	70	2	5	12
ENSMUSG00000031554	13	11	34	51	89	28
ENSMUSG00000037437	43	50	54	35	66	48
ENSMUSG00000088736	77	33	79	14	9	19
ENSMUSG00000031555	60	41	98	36	88	82
ENSMUSG00000031556	80	86	15	42	15	10
ENSMUSG00000037406	88	8	49	78	50	74
ENSMUSG00000086289	11	36	53	82	42	5
ENSMUSG00000031557	24	94	6	23	24	20
ENSMUSG00000110148	69	37	54	9	56	52
ENSMUSG00000109684	78	59	2	21	59	37
ENSMUSG00000065954	10	18	39	9	42	44
ENSMUSG00000099142	85	76	50	41	73	87
ENSMUSG00000110140	78	62	70	10	40	11
ENSMUSG00000110172	66	20	79	80	48	27
ENSMUSG00000110110	99	21	6	59	99	6
ENSMUSG00000110017	40	89	41	25	88	3
ENSMUSG00000110399	74	43	15	69	6	29
ENSMUSG00000074412	27	13	7	95	21	47
ENSMUSG00000110063	89	88	80	89	10	36
ENSMUSG00000031565	69	91	78	57	76	45
ENSMUSG00000086134	65	74	92	82	94	75
ENSMUSG00000037363	37	39	44	54	94	9
ENSMUSG00000110038	82	29	100	60	86	55
ENSMUSG00000043794	17	53	100	57	76	29
ENSMUSG00000054823	19	9	63	86	61	21
ENSMUSG00000084543	26	2	44	3	64	72
ENSMUSG00000088037	21	27	35	60	59	78
ENSMUSG00000088176	2	24	76	75	37	56
ENSMUSG00000110088	12	71	44	55	96	94
ENSMUSG00000109679	73	23	30	84	94	11
ENSMUSG00000031570	36	62	56	86	19	31
ENSMUSG00000061313	16	91	64	53	10	44
ENSMUSG00000110127	51	26	31	69	99	7
ENSMUSG00000091514	74	27	86	97	68	56
ENSMUSG00000037316	1	25	45	15	36	69
ENSMUSG00000037296	29	29	100	78	1	60
ENSMUSG00000031574	41	26	37	10	35	18
ENSMUSG00000031575	58	86	55	8	39	51
ENSMUSG00000031576	79	94	16	96	26	60
ENSMUSG00000037260	46	67	32	22	89	23
ENSMUSG00000037251	84	21	40	83	24	80
ENSMUSG00000015994	18	5	22	15	79	70
ENSMUSG00000037234	74	46	70	84	72	16
ENSMUSG00000110183	44	47	10	16	69	38
ENSMUSG00000109640	93	81	20	66	8	76
ENSMUSG00000085437	67	52	87	54	93	20
ENSMUSG00000013878	90	87	94	63	16	12
ENSMUSG00000109850	63	56	64	28	27	12
ENSMUSG00000110120	44	5	32	70	47	69
ENSMUSG00000110317	18	74	24	39	14	75
ENSMUSG00000037214	61	40	72	28	15	11
ENSMUSG00000105292	42	19	9	43	78	95
ENSMUSG00000087981	69	8	14	14	67	5
ENSMUSG00000110075	15	78	78	88	85	25
ENSMUSG00000110417	23	3	84	23	82	22
ENSMUSG00000110229	35	23	18	46	4	12
ENSMUSG00000109682	33	84	0	63	37	37
ENSMUSG00000109996	37	40	86	46	4	22
ENSMUSG00000110383	21	56	10	48	19	96
ENSMUSG00000109961	76	100	75	94	51	51
ENSMUSG00000110222	13	16	70	25	72	3
ENSMUSG00000110351	87	73	40	56	59	29
ENSMUSG00000110338	34	78	13	96	87	37
ENSMUSG00000109680	76	47	96	76	96	61
ENSMUSG00000109689	2	39	49	27	2	35
ENSMUSG00000110297	66	85	28	91	79	84
ENSMUSG00000100335	35	39	28	58	26	20
ENSMUSG00000110345	36	59	77	44	14	6
ENSMUSG00000085795	60	76	34	81	81	51
ENSMUSG00000109954	45	18	50	94	0	15
ENSMUSG00000109621	81	69	5	85	41	76
ENSMUSG00000109603	96	50	43	29	87	50
ENSMUSG00000110081	58	41	100	83	1	18
ENSMUSG00000031483	7	65	26	97	8	17
ENSMUSG00000091154	55	1	74	22	50	26
ENSMUSG00000031485	82	18	32	94	58	53
ENSMUSG00000031486	4	87	92	71	77	46
ENSMUSG00000031487	32	14	37	9	84	65
ENSMUSG00000031488	76	46	39	5	89	54
ENSMUSG00000097262	27	45	62	75	24	85
ENSMUSG00000109589	66	57	74	15	23	87
ENSMUSG00000109719	6	60	58	80	23	77
ENSMUSG00000039720	60	54	18	25	38	77
ENSMUSG00000031489	73	36	35	67	1	0
ENSMUSG00000109674	36	53	47	79	37	8
ENSMUSG00000031490	97	4	39	19	32	3
ENSMUSG00000109953	40	46	46	4	29	57
ENSMUSG00000110154	99	12	76	27	91	57
ENSMUSG00000071138	34	6	93	66	0	27
ENSMUSG00000031492	52	20	60	85	67	37
ENSMUSG00000031491	4	26	80	89	59	78
ENSMUSG00000065367	42	47	94	5	50	76
ENSMUSG00000110333	5	29	58	60	98	64
ENSMUSG00000063932	10	30	50	61	11	78
ENSMUSG00000074404	77	53	39	86	14	10
ENSMUSG00000104743	55	1	54	14	2	35
ENSMUSG00000064882	85	69	81	62	98	55
ENSMUSG00000110343	12	80	100	27	54	8
ENSMUSG00000110372	19	31	65	27	68	93
ENSMUSG00000109657	27	20	2	57	88	13
ENSMUSG00000098056	36	49	1	41	92	50
ENSMUSG00000110322	47	88	12	22	69	73
ENSMUSG00000109794	39	51	17	20	70	45
ENSMUSG00000097776	20	6	27	79	0	94
ENSMUSG00000063626	65	13	14	97	69	61
ENSMUSG00000109874	4	61	65	92	30	1
ENSMUSG00000110263	94	81	75	1	76	13
ENSMUSG00000109648	87	33	95	82	21	24
ENSMUSG00000110180	39	41	22	76	15	75
ENSMUSG00000110331	42	6	60	87	74	8
ENSMUSG00000109597	66	25	62	74	2	57
ENSMUSG00000109666	17	11	83	66	85	63
ENSMUSG00000109586	31	37	32	40	35	85
ENSMUSG00000110006	96	2	35	93	13	72
ENSMUSG00000110223	53	96	55	29	30	14
ENSMUSG00000097044	95	98	52	25	48	31
ENSMUSG00000109614	88	81	14	39	78	89
ENSMUSG00000039661	93	71	82	47	78	64
ENSMUSG00000039328	44	10	80	30	28	58
ENSMUSG00000088252	47	20	17	11	83	21
ENSMUSG00000031577	12	74	56	11	80	76
ENSMUSG00000031578	85	58	98	38	54	58
ENSMUSG00000046152	31	93	78	9	85	76
ENSMUSG00000083588	37	94	100	24	12	12
ENSMUSG00000110133	75	81	78	24	56	94
ENSMUSG00000109915	1	41	22	40	70	23
ENSMUSG00000109705	39	27	18	74	72	88
ENSMUSG00000109605	25	21	66	71	20	10
ENSMUSG00000088162	21	44	10	68	39	39
ENSMUSG00000110329	49	64	96	81	87	16
ENSMUSG00000084524	69	28	58	24	26	21
ENSMUSG00000093862	43	68	97	70	8	75
ENSMUSG00000062991	42	9	55	65	46	77
ENSMUSG00000097928	79	10	80	100	100	45
ENSMUSG00000089370	68	20	20	7	67	0
ENSMUSG00000079070	6	96	43	98	86	28
ENSMUSG00000110214	24	63	35	1	92	25
ENSMUSG00000083557	11	78	15	23	73	64
ENSMUSG00000031583	59	42	71	14	17	71
ENSMUSG00000049184	94	70	9	40	33	55
ENSMUSG00000048544	25	49	34	88	48	99
ENSMUSG00000109750	33	9	96	94	61	73
ENSMUSG00000009628	86	60	83	95	33	88
ENSMUSG00000009630	26	58	95	72	18	91
ENSMUSG00000052906	74	68	3	19	62	48
ENSMUSG00000031584	84	53	0	44	16	64
ENSMUSG00000088856	35	94	95	24	48	41
ENSMUSG00000049476	12	90	12	100	27	22
ENSMUSG00000031585	34	36	18	72	72	1
ENSMUSG00000094500	28	77	27	33	59	98
ENSMUSG00000031586	59	71	34	34	87	14
ENSMUSG00000097442	78	35	53	60	22	4
ENSMUSG00000098166	56	79	45	81	75	82
ENSMUSG00000110614	4	47	80	65	86	49
ENSMUSG00000110663	14	31	90	13	83	20
ENSMUSG00000054618	43	53	19	25	92	36
ENSMUSG00000031516	90	85	43	91	23	73
ENSMUSG00000097257	20	72	82	7	38	13
ENSMUSG00000063412	36	38	92	3	50	89
ENSMUSG00000071113	57	17	83	46	79	68
ENSMUSG00000109869	52	46	47	88	97	16
ENSMUSG00000031513	56	77	58	46	79	46
ENSMUSG00000110247	100	7	66	40	4	95
ENSMUSG00000031532	99	0	89	58	14	30
ENSMUSG00000098785	33	2	76	14	13	2
ENSMUSG00000100605	18	97	24	6	18	47
ENSMUSG00000080434	88	100	33	47	10	53
ENSMUSG00000095202	63	80	94	54	7	26
ENSMUSG00000098046	93	76	77	32	66	73
ENSMUSG00000056797	52	58	99	76	4	46
ENSMUSG00000109964	99	77	88	7	76	35
ENSMUSG00000110178	78	95	20	84	25	20
ENSMUSG00000110369	5	49	92	66	32	99
ENSMUSG00000109580	34	74	2	22	44	88
ENSMUSG00000110015	49	84	40	53	24	57
ENSMUSG00000109819	47	27	42	78	7	60
ENSMUSG00000109880	82	0	88	85	36	90
ENSMUSG00000109846	11	6	99	99	85	5
ENSMUSG00000031530	41	93	65	75	83	95
ENSMUSG00000031529	26	83	28	16	26	58
ENSMUSG00000054247	54	1	91	43	78	40
ENSMUSG00000109717	82	23	49	31	3	48
ENSMUSG00000110361	22	4	19	100	88	38
ENSMUSG00000110130	43	1	22	62	61	58
ENSMUSG00000097106	47	50	65	81	17	29
ENSMUSG00000109678	88	11	22	20	100	80
ENSMUSG00000110314	86	46	87	55	32	74
ENSMUSG00000109773	94	98	86	14	40	11
ENSMUSG00000109607	72	73	24	57	49	61
ENSMUSG00000109688	98	82	18	72	64	7
ENSMUSG00000109698	60	26	27	93	29	29
ENSMUSG00000046794	46	91	1	35	99	89
ENSMUSG00000110384	45	31	27	70	40	92
ENSMUSG00000110367	90	29	84	45	65	51
ENSMUSG00000031527	30	96	81	65	97	51
ENSMUSG00000097357	42	66	21	98	19	28
ENSMUSG00000070056	12	16	66	87	22	64
ENSMUSG00000110335	40	99	36	87	10	35
ENSMUSG00000109714	58	27	100	72	67	55
ENSMUSG00000088182	33	85	55	28	38	84
ENSMUSG00000104820	80	73	6	54	12	77
ENSMUSG00000109372	20	72	30	99	97	98
ENSMUSG00000110359	43	18	24	71	85	35
ENSMUSG00000055976	87	36	88	25	9	36
ENSMUSG00000109761	54	71	32	46	79	83
ENSMUSG00000080592	37	25	79	52	27	16
ENSMUSG00000098181	96	40	37	40	78	0
ENSMUSG00000050271	14	42	53	85	62	54
ENSMUSG00000109704	82	90	3	49	41	71
ENSMUSG00000110321	73	16	53	58	34	55
ENSMUSG00000110116	88	6	78	47	66	47
ENSMUSG00000110176	15	58	22	3	9	35
ENSMUSG00000039633	48	20	88	49	16	67
ENSMUSG00000098154	94	66	0	6	21	80
ENSMUSG00000088051	76	17	60	44	3	76
ENSMUSG00000109977	41	56	38	78	97	58
ENSMUSG00000039620	8	100	34	30	81	95
ENSMUSG00000031523	91	91	56	94	93	70
ENSMUSG00000110242	65	22	44	34	26	84
ENSMUSG00000074384	54	68	67	100	27	18
ENSMUSG00000110158	41	58	24	23	25	62
ENSMUSG00000109817	99	41	49	28	16	89
ENSMUSG00000109668	48	60	62	47	36	73
ENSMUSG00000110285	44	86	53	39	93	61
ENSMUSG00000110337	60	47	11	69	89	16
ENSMUSG00000109932	32	93	0	91	56	18
ENSMUSG00000109646	11	76	63	86	93	85
ENSMUSG00000109795	23	11	11	61	42	89
ENSMUSG00000065277	98	20	59	61	86	10
ENSMUSG00000110312	13	96	80	86	60	42
ENSMUSG00000110415	19	60	77	14	1	65
ENSMUSG00000109820	17	31	10	88	40	100
ENSMUSG00000039539	95	69	89	83	20	82
ENSMUSG00000081316	30	89	1	95	29	52
ENSMUSG00000081517	82	11	13	89	93	56
ENSMUSG00000065457	20	39	17	88	95	62
ENSMUSG00000110236	54	71	55	92	58	91
ENSMUSG00000106007	0	70	68	52	24	32
ENSMUSG00000077445	87	94	85	3	68	83
ENSMUSG00000039530	98	48	95	69	50	30
ENSMUSG00000109922	34	49	41	12	18	95
ENSMUSG00000110153	11	48	43	24	30	30
ENSMUSG00000110128	47	59	74	99	66	55
ENSMUSG00000109601	26	23	21	72	31	78
ENSMUSG00000109827	75	50	49	99	63	43
ENSMUSG00000109955	20	12	83	59	57	34
ENSMUSG00000110118	34	34	8	66	76	93
ENSMUSG00000025044	57	42	67	39	26	64
ENSMUSG00000109789	75	22	19	22	47	2
ENSMUSG00000109815	46	99	93	46	58	44
ENSMUSG00000031603	44	63	24	85	88	7
ENSMUSG00000039478	18	30	30	77	70	78
ENSMUSG00000098431	23	79	90	29	7	77
ENSMUSG00000039470	31	31	39	99	84	64
ENSMUSG00000031601	82	73	71	63	6	73
ENSMUSG00000031600	37	53	80	46	6	28
ENSMUSG00000039431	60	62	18	100	23	47
ENSMUSG00000046723	70	60	89	72	2	48
ENSMUSG00000109658	7	41	48	85	1	92
ENSMUSG00000110315	3	38	32	65	11	24
ENSMUSG00000110228	71	12	64	82	44	70
ENSMUSG00000110370	52	66	65	98	44	3
ENSMUSG00000071937	85	61	38	43	54	8
ENSMUSG00000110032	9	78	22	94	48	96
ENSMUSG00000046282	41	74	22	93	29	99
ENSMUSG00000054033	50	46	62	47	1	90
ENSMUSG00000098050	42	39	74	35	52	59
ENSMUSG00000097474	72	90	63	35	45	36
ENSMUSG00000031596	90	16	70	8	78	37
ENSMUSG00000031595	28	2	39	63	78	70
ENSMUSG00000045636	54	89	82	75	84	78
ENSMUSG00000084960	1	77	34	50	33	60
ENSMUSG00000086773	62	89	90	66	15	84
ENSMUSG00000085672	39	46	94	68	57	27
ENSMUSG00000031594	32	44	4	60	19	80
ENSMUSG00000085445	68	17	49	98	91	61
ENSMUSG00000031592	4	74	26	76	54	19
ENSMUSG00000031591	77	4	20	30	16	14
ENSMUSG00000031590	94	72	63	35	75	72
ENSMUSG00000098149	2	69	24	73	32	49
ENSMUSG00000094568	37	75	5	17	69	100
ENSMUSG00000102046	71	94	6	58	20	99
ENSMUSG00000108069	37	50	20	9	78	21
ENSMUSG00000095057	4	22	79	11	42	77
ENSMUSG00000053038	58	38	9	13	28	79
ENSMUSG00000077755	14	36	95	45	8	32
ENSMUSG00000088312	60	85	42	26	47	30
ENSMUSG00000109987	29	71	6	42	63	63
ENSMUSG00000109627	25	32	8	59	64	57
ENSMUSG00000031651	11	5	78	88	68	29
