Ensemble Gene ID	H21	H22	H23	K23	K24	K25
ENSMUSG00000090639	46	71	23	10	95	89
ENSMUSG00000032554	49	42	97	51	49	46
ENSMUSG00000033688	47	88	60	27	86	61
ENSMUSG00000032555	95	67	90	92	52	56
ENSMUSG00000032803	98	36	88	11	34	45
ENSMUSG00000101419	83	72	26	73	90	45
ENSMUSG00000111399	76	83	87	88	28	74
ENSMUSG00000086236	61	77	38	8	54	23
ENSMUSG00000032556	55	3	98	6	65	47
ENSMUSG00000085168	27	58	5	26	98	39
ENSMUSG00000042757	42	19	91	5	33	9
ENSMUSG00000111278	19	17	77	69	32	85
ENSMUSG00000089497	70	49	31	8	60	86
ENSMUSG00000102257	80	78	16	42	71	23
ENSMUSG00000099616	3	0	97	90	18	93
ENSMUSG00000102441	65	46	74	62	45	99
ENSMUSG00000100266	97	29	46	4	78	54
ENSMUSG00000099722	91	4	25	76	10	58
ENSMUSG00000111035	80	98	24	67	2	57
ENSMUSG00000032558	16	61	75	78	21	32
ENSMUSG00000101152	87	35	74	39	23	20
ENSMUSG00000103062	66	45	67	54	25	52
ENSMUSG00000032557	98	17	30	36	86	43
ENSMUSG00000104268	25	84	74	100	47	34
ENSMUSG00000090150	4	63	68	21	93	85
ENSMUSG00000079355	89	61	54	1	56	34
ENSMUSG00000111039	63	64	34	26	39	10
ENSMUSG00000111218	43	73	25	32	1	83
ENSMUSG00000032560	41	36	17	58	44	29
ENSMUSG00000099773	32	91	46	2	88	54
ENSMUSG00000104040	97	86	30	90	96	63
ENSMUSG00000032561	93	37	89	29	24	82
ENSMUSG00000100346	27	64	79	74	5	61
ENSMUSG00000099599	7	59	98	32	83	11
ENSMUSG00000089406	73	45	55	96	53	4
ENSMUSG00000089116	25	58	67	73	93	82
ENSMUSG00000032564	76	47	85	86	56	74
ENSMUSG00000088204	30	21	62	61	39	78
ENSMUSG00000032563	19	83	98	88	30	42
ENSMUSG00000104344	35	23	89	79	50	17
ENSMUSG00000111044	51	36	59	7	93	43
ENSMUSG00000111472	28	99	96	0	74	73
ENSMUSG00000111824	14	26	13	90	63	58
ENSMUSG00000032565	75	37	89	33	69	1
ENSMUSG00000032566	34	71	99	45	75	81
ENSMUSG00000035032	57	34	13	90	19	48
ENSMUSG00000103118	4	17	39	77	18	87
ENSMUSG00000093590	16	99	99	46	86	18
ENSMUSG00000085430	38	19	59	30	13	98
ENSMUSG00000032567	34	15	2	53	97	78
ENSMUSG00000032570	97	84	75	53	85	40
ENSMUSG00000099373	5	72	72	81	90	90
ENSMUSG00000101464	33	94	15	64	92	48
ENSMUSG00000101597	67	45	83	36	83	40
ENSMUSG00000032571	25	34	1	74	75	76
ENSMUSG00000084659	82	74	44	24	45	97
ENSMUSG00000043719	23	81	80	67	62	14
ENSMUSG00000102877	38	61	84	53	18	22
ENSMUSG00000091345	21	97	89	45	14	80
ENSMUSG00000032572	6	77	80	90	100	78
ENSMUSG00000084714	35	15	53	30	7	87
ENSMUSG00000111796	38	24	62	13	71	96
ENSMUSG00000103434	34	81	23	73	89	6
ENSMUSG00000099717	93	65	81	63	66	65
ENSMUSG00000100795	15	70	73	27	68	8
ENSMUSG00000086296	88	87	49	32	65	60
ENSMUSG00000020258	79	10	14	17	29	83
ENSMUSG00000065407	72	56	42	85	87	25
ENSMUSG00000020257	1	84	26	77	5	76
ENSMUSG00000065440	92	82	65	25	93	25
ENSMUSG00000020253	68	30	17	37	93	11
ENSMUSG00000023277	87	0	91	50	59	88
ENSMUSG00000045322	37	24	38	61	52	17
ENSMUSG00000032786	37	78	23	87	89	70
ENSMUSG00000097592	59	54	0	29	4	92
ENSMUSG00000023345	37	43	19	5	100	95
ENSMUSG00000099879	76	2	28	1	62	89
ENSMUSG00000053716	46	12	51	8	39	5
ENSMUSG00000048758	1	68	56	65	21	79
ENSMUSG00000023262	37	69	14	62	92	11
ENSMUSG00000042210	68	73	18	2	23	74
ENSMUSG00000042073	67	15	30	29	35	22
ENSMUSG00000100039	68	93	21	37	68	2
ENSMUSG00000023495	38	48	51	32	58	69
ENSMUSG00000091735	98	67	79	84	1	46
ENSMUSG00000023249	16	60	56	1	1	33
ENSMUSG00000041506	90	62	19	50	11	3
ENSMUSG00000066383	32	9	75	82	66	47
ENSMUSG00000023577	92	16	6	90	63	62
ENSMUSG00000066382	89	71	90	14	39	12
ENSMUSG00000041009	59	16	6	69	33	28
ENSMUSG00000091129	80	53	17	62	91	98
ENSMUSG00000088317	51	82	100	90	57	42
ENSMUSG00000101411	18	54	77	82	38	59
ENSMUSG00000023192	44	1	67	35	94	2
ENSMUSG00000040813	73	95	66	25	66	83
ENSMUSG00000040661	44	6	4	66	76	12
ENSMUSG00000088812	70	98	75	91	21	32
ENSMUSG00000040325	93	95	0	7	50	44
ENSMUSG00000032575	16	61	77	46	22	97
ENSMUSG00000103835	34	99	71	97	38	26
ENSMUSG00000074102	17	46	44	61	28	34
ENSMUSG00000090207	49	18	4	78	87	49
ENSMUSG00000039716	16	8	53	91	38	70
ENSMUSG00000075469	48	31	94	29	92	54
ENSMUSG00000064517	37	8	0	10	72	24
ENSMUSG00000091669	34	82	36	12	12	0
ENSMUSG00000077494	69	41	71	19	75	87
ENSMUSG00000092125	22	27	82	100	44	59
ENSMUSG00000092963	54	80	66	71	5	29
ENSMUSG00000104086	100	86	53	41	100	51
ENSMUSG00000032577	64	8	81	34	25	47
ENSMUSG00000091366	82	25	81	47	82	30
ENSMUSG00000032578	50	55	61	89	1	48
ENSMUSG00000090570	89	6	100	67	84	13
ENSMUSG00000032579	48	0	31	15	97	48
ENSMUSG00000037977	2	3	2	69	52	20
ENSMUSG00000102144	100	55	0	8	97	68
ENSMUSG00000010066	6	8	11	82	44	61
ENSMUSG00000091816	36	1	60	10	31	98
ENSMUSG00000091425	58	10	30	31	98	5
ENSMUSG00000010045	25	84	24	5	82	32
ENSMUSG00000037190	15	99	39	2	25	10
ENSMUSG00000010057	99	73	52	13	41	26
ENSMUSG00000010044	68	84	0	92	53	92
ENSMUSG00000102300	53	2	98	38	8	58
ENSMUSG00000010067	75	54	71	59	40	74
ENSMUSG00000097099	76	74	86	22	74	75
ENSMUSG00000010054	70	86	49	61	88	25
ENSMUSG00000010047	95	89	20	47	58	98
ENSMUSG00000089935	42	89	49	1	50	41
ENSMUSG00000010051	43	78	51	99	56	92
ENSMUSG00000079334	40	97	53	10	68	72
ENSMUSG00000036091	42	59	7	97	51	36
ENSMUSG00000010048	41	37	9	62	22	17
ENSMUSG00000103409	11	69	48	100	5	85
ENSMUSG00000103164	72	90	51	39	74	82
ENSMUSG00000057969	88	85	47	81	40	50
ENSMUSG00000032562	67	82	29	94	98	87
ENSMUSG00000102324	22	96	49	70	62	60
ENSMUSG00000010064	90	40	48	26	99	94
ENSMUSG00000034837	79	34	6	53	69	36
ENSMUSG00000102375	35	18	56	25	46	68
ENSMUSG00000034684	57	98	90	28	94	25
ENSMUSG00000032580	98	81	39	83	27	24
ENSMUSG00000102899	7	84	53	8	67	16
ENSMUSG00000032582	69	5	65	88	17	49
ENSMUSG00000102670	5	75	64	1	38	21
ENSMUSG00000032583	42	57	27	3	67	46
ENSMUSG00000089005	39	68	32	15	67	19
ENSMUSG00000032584	99	59	75	13	36	1
ENSMUSG00000066368	35	28	98	3	54	86
ENSMUSG00000102377	69	67	32	91	19	28
ENSMUSG00000032936	30	74	47	69	19	39
ENSMUSG00000032586	94	57	99	84	94	38
ENSMUSG00000032596	13	20	77	25	13	67
ENSMUSG00000079323	29	3	100	59	41	68
ENSMUSG00000042106	89	4	44	9	4	23
ENSMUSG00000088955	48	37	75	67	5	52
ENSMUSG00000093749	4	84	29	51	71	36
ENSMUSG00000032595	66	18	16	75	49	9
ENSMUSG00000093456	91	64	5	72	13	92
ENSMUSG00000093619	60	47	3	16	59	35
ENSMUSG00000032594	77	87	87	91	52	46
ENSMUSG00000102540	42	66	9	56	13	79
ENSMUSG00000070284	13	44	58	93	29	66
ENSMUSG00000041528	9	1	54	16	85	29
ENSMUSG00000092218	29	52	81	35	2	84
ENSMUSG00000032593	52	67	84	20	11	83
ENSMUSG00000032591	47	11	50	43	95	25
ENSMUSG00000098787	30	63	32	61	56	67
ENSMUSG00000032590	40	16	44	21	91	91
ENSMUSG00000032589	43	43	9	77	47	5
ENSMUSG00000106657	31	73	43	48	37	60
ENSMUSG00000102224	10	22	9	29	25	6
ENSMUSG00000103658	19	62	71	34	56	59
ENSMUSG00000103466	60	77	13	56	83	48
ENSMUSG00000102538	5	99	50	49	76	41
ENSMUSG00000039952	26	34	74	8	53	32
ENSMUSG00000032606	65	44	41	52	30	52
ENSMUSG00000032607	16	24	42	38	65	47
ENSMUSG00000039461	92	85	88	77	24	34
ENSMUSG00000007815	57	32	86	63	76	75
ENSMUSG00000102554	89	0	78	58	86	64
ENSMUSG00000104208	62	8	69	84	43	41
ENSMUSG00000063856	73	3	29	40	11	77
ENSMUSG00000032612	86	28	25	55	98	31
ENSMUSG00000104280	90	35	40	70	94	75
ENSMUSG00000104399	42	52	63	75	38	50
ENSMUSG00000032611	88	87	56	74	99	71
ENSMUSG00000047220	19	30	52	47	32	93
ENSMUSG00000088577	97	95	50	41	32	83
ENSMUSG00000050641	46	42	30	29	96	79
ENSMUSG00000032609	5	51	58	2	99	31
ENSMUSG00000049305	57	47	20	100	64	40
ENSMUSG00000102152	73	86	25	24	4	81
ENSMUSG00000052911	38	88	66	56	53	79
ENSMUSG00000006676	13	5	91	59	30	1
ENSMUSG00000032604	65	71	80	36	62	6
ENSMUSG00000006673	38	4	71	2	0	96
ENSMUSG00000103621	5	7	88	48	29	14
ENSMUSG00000103970	70	2	89	93	59	4
ENSMUSG00000062867	47	68	36	51	73	18
ENSMUSG00000070283	43	93	1	18	94	62
ENSMUSG00000103103	37	85	97	37	79	12
ENSMUSG00000092915	13	96	15	59	66	93
ENSMUSG00000105497	98	71	72	12	21	83
ENSMUSG00000065579	9	12	67	72	24	80
ENSMUSG00000019039	32	100	57	92	88	22
ENSMUSG00000066357	65	3	42	97	86	74
ENSMUSG00000006675	67	34	29	1	14	5
ENSMUSG00000102770	6	37	33	33	55	8
ENSMUSG00000064145	21	16	54	21	47	3
ENSMUSG00000095798	62	42	28	29	66	5
ENSMUSG00000032602	11	60	45	17	55	6
ENSMUSG00000032601	94	32	38	73	92	35
ENSMUSG00000065674	95	5	46	57	8	64
ENSMUSG00000032599	41	48	24	74	79	56
ENSMUSG00000088626	52	41	89	19	8	7
ENSMUSG00000032598	87	62	11	46	71	18
ENSMUSG00000103785	48	8	31	82	6	59
ENSMUSG00000102244	49	8	93	98	50	53
ENSMUSG00000023473	95	81	36	90	95	99
ENSMUSG00000093067	12	18	56	80	37	93
ENSMUSG00000023259	98	69	35	32	1	61
ENSMUSG00000025652	60	62	88	5	82	67
ENSMUSG00000025651	63	90	51	49	38	41
ENSMUSG00000103754	45	44	44	99	6	77
ENSMUSG00000025650	15	51	87	7	94	78
ENSMUSG00000076142	26	84	76	19	17	24
ENSMUSG00000049699	99	76	77	40	94	71
ENSMUSG00000103811	1	67	48	89	73	88
ENSMUSG00000025648	46	31	90	27	21	80
ENSMUSG00000025647	32	55	28	88	31	11
ENSMUSG00000049734	82	38	85	48	99	53
ENSMUSG00000105383	50	68	87	37	92	29
ENSMUSG00000025646	10	90	48	30	90	64
ENSMUSG00000091537	27	76	69	67	92	81
ENSMUSG00000025645	100	80	66	82	55	31
ENSMUSG00000025644	53	54	29	52	19	37
ENSMUSG00000053646	95	69	13	32	55	21
ENSMUSG00000047237	95	81	67	46	67	46
ENSMUSG00000049314	0	68	42	48	71	97
ENSMUSG00000061701	26	18	17	25	95	52
ENSMUSG00000105589	36	96	9	84	82	47
ENSMUSG00000094717	92	63	12	68	47	19
ENSMUSG00000054087	42	33	58	13	70	25
ENSMUSG00000096412	90	67	85	88	16	68
ENSMUSG00000096786	41	18	100	94	77	65
ENSMUSG00000070324	26	8	71	89	38	13
ENSMUSG00000074062	86	20	31	76	26	80
ENSMUSG00000105162	43	51	34	74	29	52
ENSMUSG00000106134	77	55	24	6	43	100
ENSMUSG00000074061	93	60	10	86	75	28
ENSMUSG00000104572	53	95	92	42	76	31
ENSMUSG00000104674	42	62	66	88	34	71
ENSMUSG00000105948	44	21	20	36	6	28
ENSMUSG00000074060	58	60	76	68	49	79
ENSMUSG00000106495	10	4	47	61	21	29
ENSMUSG00000062275	80	80	84	21	14	5
ENSMUSG00000094992	23	65	10	11	58	56
ENSMUSG00000074059	50	24	82	36	35	79
ENSMUSG00000104567	52	88	30	29	2	85
ENSMUSG00000059547	21	41	51	61	26	9
ENSMUSG00000104614	44	22	79	24	16	94
ENSMUSG00000050074	41	99	34	19	15	20
ENSMUSG00000070282	80	51	16	99	99	35
ENSMUSG00000032478	85	69	43	21	35	61
ENSMUSG00000038357	27	26	93	50	68	26
ENSMUSG00000032477	40	29	54	38	19	90
ENSMUSG00000098490	84	37	15	92	34	99
ENSMUSG00000105191	17	17	12	36	34	42
ENSMUSG00000032479	81	37	98	51	78	70
ENSMUSG00000106208	5	88	14	2	79	8
ENSMUSG00000105856	75	40	62	55	23	39
ENSMUSG00000105230	70	48	11	39	72	98
ENSMUSG00000105962	12	3	93	64	93	68
ENSMUSG00000032480	95	38	19	26	18	10
ENSMUSG00000098956	63	29	94	56	86	9
ENSMUSG00000032481	27	12	38	81	81	48
ENSMUSG00000105187	3	1	93	22	8	27
ENSMUSG00000064877	91	97	84	67	26	58
ENSMUSG00000032482	97	33	96	22	6	36
ENSMUSG00000104988	54	12	92	97	52	46
ENSMUSG00000098973	54	42	95	16	17	17
ENSMUSG00000105484	71	76	95	41	13	89
ENSMUSG00000054836	46	42	36	46	43	18
ENSMUSG00000106123	92	47	100	8	13	30
ENSMUSG00000032485	7	36	25	38	54	79
ENSMUSG00000091102	35	19	29	12	46	21
ENSMUSG00000036057	21	28	14	59	97	44
ENSMUSG00000032484	70	1	70	41	41	9
ENSMUSG00000054792	80	81	60	24	31	11
ENSMUSG00000032489	17	66	11	76	100	60
ENSMUSG00000044791	22	27	14	25	50	89
ENSMUSG00000104983	94	94	53	53	45	43
ENSMUSG00000032491	25	44	11	27	56	77
ENSMUSG00000056724	63	27	30	84	78	92
ENSMUSG00000099275	74	76	19	70	32	34
ENSMUSG00000105127	19	82	40	83	0	18
ENSMUSG00000019659	22	84	6	44	48	56
ENSMUSG00000104945	44	54	40	85	2	62
ENSMUSG00000032492	59	29	5	32	68	14
ENSMUSG00000059741	68	69	46	81	76	94
ENSMUSG00000044664	94	89	87	88	46	70
ENSMUSG00000032493	53	39	37	54	66	7
ENSMUSG00000058398	29	53	6	27	12	62
ENSMUSG00000047257	40	74	63	76	55	55
ENSMUSG00000049719	72	59	23	94	98	9
ENSMUSG00000048752	98	54	87	75	8	36
ENSMUSG00000049555	48	49	72	19	14	28
ENSMUSG00000044037	65	91	21	5	4	7
ENSMUSG00000105140	64	62	48	54	94	78
ENSMUSG00000096393	76	54	60	0	39	80
ENSMUSG00000096245	31	43	24	75	69	36
ENSMUSG00000032494	38	40	68	38	90	72
ENSMUSG00000032495	89	27	29	18	40	26
ENSMUSG00000106234	87	10	68	48	28	39
ENSMUSG00000066319	70	85	15	42	70	22
ENSMUSG00000102060	21	88	65	7	69	73
ENSMUSG00000057802	83	49	66	45	36	15
ENSMUSG00000032496	19	44	69	68	66	67
ENSMUSG00000104654	63	22	39	79	0	70
ENSMUSG00000043953	47	40	77	61	62	30
ENSMUSG00000097529	67	21	33	30	27	57
ENSMUSG00000088296	96	73	0	94	21	3
ENSMUSG00000032497	36	56	70	33	71	90
ENSMUSG00000032498	98	3	37	56	8	83
ENSMUSG00000089082	51	82	97	37	43	80
ENSMUSG00000046785	65	57	36	37	72	35
ENSMUSG00000062296	42	84	34	88	29	47
ENSMUSG00000105592	83	17	50	65	48	49
ENSMUSG00000032500	71	2	30	83	94	33
ENSMUSG00000106647	56	53	43	31	31	70
ENSMUSG00000106232	88	76	99	31	8	79
ENSMUSG00000032502	57	100	91	59	66	3
ENSMUSG00000077156	46	19	64	23	12	39
ENSMUSG00000111054	42	100	89	39	51	83
ENSMUSG00000032503	90	1	16	53	59	53
ENSMUSG00000065441	70	78	63	19	2	63
ENSMUSG00000089718	58	91	50	73	50	76
ENSMUSG00000087038	62	52	57	80	27	70
ENSMUSG00000110876	3	71	58	78	31	6
ENSMUSG00000098345	93	40	20	11	6	99
ENSMUSG00000096353	54	90	57	27	92	3
ENSMUSG00000110996	20	64	57	39	71	63
ENSMUSG00000111235	57	11	44	18	31	6
ENSMUSG00000111022	20	84	87	8	12	58
ENSMUSG00000110784	1	84	7	26	75	98
ENSMUSG00000087817	8	3	18	52	44	69
ENSMUSG00000111532	9	31	78	6	9	19
ENSMUSG00000111199	25	73	16	100	15	46
ENSMUSG00000109890	20	47	24	15	32	28
ENSMUSG00000111388	50	47	96	24	18	72
ENSMUSG00000111364	9	92	10	100	10	70
ENSMUSG00000032504	9	27	22	50	59	81
ENSMUSG00000033392	92	41	79	88	35	45
ENSMUSG00000087992	4	57	92	98	0	31
ENSMUSG00000009741	90	15	95	0	30	60
ENSMUSG00000032507	90	65	82	60	92	39
ENSMUSG00000111793	62	100	41	15	81	67
ENSMUSG00000086596	24	22	79	42	9	24
ENSMUSG00000111734	39	42	72	49	44	74
ENSMUSG00000064299	100	44	10	23	55	74
ENSMUSG00000053820	14	68	52	16	97	64
ENSMUSG00000074039	60	88	81	60	91	34
ENSMUSG00000032431	22	53	67	90	13	82
ENSMUSG00000045594	27	96	41	97	34	86
ENSMUSG00000079260	72	63	65	34	90	75
ENSMUSG00000047898	22	74	20	43	24	17
ENSMUSG00000079259	98	96	68	78	75	59
ENSMUSG00000097821	18	35	45	92	44	97
ENSMUSG00000056167	4	33	17	78	11	93
ENSMUSG00000087925	96	21	39	46	14	61
ENSMUSG00000111744	1	65	65	64	30	43
ENSMUSG00000032435	51	34	38	15	31	77
ENSMUSG00000032434	0	25	75	60	32	99
ENSMUSG00000032436	13	23	88	99	15	7
ENSMUSG00000052724	17	47	0	96	66	32
ENSMUSG00000041012	28	79	2	28	51	29
ENSMUSG00000084638	79	86	63	79	28	77
ENSMUSG00000050627	51	9	89	29	80	21
ENSMUSG00000040875	27	15	75	82	50	73
ENSMUSG00000050621	40	88	91	70	53	97
ENSMUSG00000098127	80	37	62	51	99	44
ENSMUSG00000098191	98	57	53	47	19	22
ENSMUSG00000097967	15	38	80	39	54	3
ENSMUSG00000032437	35	16	84	2	50	23
ENSMUSG00000111564	12	48	17	57	80	66
ENSMUSG00000080409	12	43	73	22	47	94
ENSMUSG00000080495	66	73	81	53	71	58
ENSMUSG00000080636	0	61	27	0	17	6
ENSMUSG00000111530	75	98	91	53	65	33
ENSMUSG00000095467	38	79	84	61	27	24
ENSMUSG00000074034	12	100	97	38	3	5
ENSMUSG00000094630	50	38	53	44	46	66
ENSMUSG00000111398	57	70	54	24	3	2
ENSMUSG00000110905	40	35	85	28	6	51
ENSMUSG00000056880	45	85	14	49	54	50
ENSMUSG00000087469	10	70	63	93	86	5
ENSMUSG00000080848	82	11	10	86	93	43
ENSMUSG00000032440	17	97	1	5	69	50
ENSMUSG00000111243	51	81	24	63	14	27
ENSMUSG00000111729	10	6	52	32	91	15
ENSMUSG00000111324	29	59	9	47	87	73
ENSMUSG00000110752	89	98	61	71	79	81
ENSMUSG00000039607	36	52	52	56	86	99
ENSMUSG00000092184	39	24	19	37	37	75
ENSMUSG00000092516	12	44	8	17	58	0
ENSMUSG00000079669	81	68	79	26	18	74
ENSMUSG00000092504	51	9	14	17	85	100
ENSMUSG00000110408	54	52	15	65	20	11
ENSMUSG00000097240	59	32	69	42	78	31
ENSMUSG00000032443	76	31	88	94	43	98
ENSMUSG00000094677	35	33	96	86	71	3
ENSMUSG00000039285	64	2	90	76	89	39
ENSMUSG00000039163	64	59	37	91	96	34
ENSMUSG00000097402	54	95	15	81	10	47
ENSMUSG00000084608	32	49	8	46	57	86
ENSMUSG00000103968	24	54	31	99	68	96
ENSMUSG00000098161	6	82	41	100	2	42
ENSMUSG00000111843	100	82	4	94	88	3
ENSMUSG00000084515	77	87	16	1	64	58
ENSMUSG00000032446	35	30	5	41	39	93
ENSMUSG00000110692	13	41	24	29	74	35
ENSMUSG00000038708	1	83	19	31	37	29
ENSMUSG00000110627	19	67	82	54	81	27
ENSMUSG00000110676	11	14	1	59	12	14
ENSMUSG00000039115	93	11	85	89	97	55
ENSMUSG00000066270	94	7	15	98	31	60
ENSMUSG00000086119	63	17	57	95	11	53
ENSMUSG00000087041	87	97	92	80	26	66
ENSMUSG00000047409	12	30	99	23	71	48
ENSMUSG00000065513	44	7	70	1	88	51
ENSMUSG00000038775	47	50	94	85	25	49
ENSMUSG00000010660	55	50	62	31	9	23
ENSMUSG00000038060	93	37	63	78	63	69
ENSMUSG00000010651	56	32	2	44	36	34
ENSMUSG00000074029	37	86	10	1	90	14
ENSMUSG00000111197	88	76	83	28	8	31
ENSMUSG00000070280	32	1	38	90	48	39
ENSMUSG00000074028	58	96	82	49	98	23
ENSMUSG00000092212	12	5	80	92	13	28
ENSMUSG00000036737	38	43	100	88	41	98
ENSMUSG00000088713	90	79	52	91	64	96
ENSMUSG00000032508	42	60	29	95	4	22
ENSMUSG00000036138	65	49	22	21	92	46
ENSMUSG00000035769	84	88	29	89	5	97
ENSMUSG00000061393	0	99	37	62	51	79
ENSMUSG00000111204	96	6	45	77	73	65
ENSMUSG00000097504	22	19	36	85	87	37
ENSMUSG00000042787	1	59	4	53	29	82
ENSMUSG00000032511	35	96	26	83	62	91
ENSMUSG00000034533	76	99	43	69	45	37
ENSMUSG00000034115	100	68	81	95	49	82
ENSMUSG00000097223	11	51	20	1	80	99
ENSMUSG00000032512	46	81	30	22	62	21
ENSMUSG00000052336	64	32	2	40	67	51
ENSMUSG00000032513	51	39	28	1	54	13
ENSMUSG00000032514	3	41	51	42	43	26
ENSMUSG00000032515	5	86	57	38	7	69
ENSMUSG00000111639	21	100	35	68	40	29
ENSMUSG00000111369	99	45	88	100	90	43
ENSMUSG00000111089	93	55	91	84	17	54
ENSMUSG00000079243	31	12	71	1	21	28
ENSMUSG00000111792	38	94	86	71	91	25
ENSMUSG00000042262	32	83	9	16	88	1
ENSMUSG00000111546	94	40	79	13	96	60
ENSMUSG00000032519	24	17	42	83	7	33
ENSMUSG00000032518	63	15	26	54	75	74
ENSMUSG00000065041	58	55	20	32	85	1
ENSMUSG00000064380	25	9	13	84	21	6
ENSMUSG00000064925	15	28	66	39	33	91
ENSMUSG00000111028	81	70	43	78	35	61
ENSMUSG00000032517	0	91	60	47	93	95
ENSMUSG00000111219	81	9	25	31	98	85
ENSMUSG00000104494	100	93	79	39	43	76
ENSMUSG00000111360	96	12	35	25	42	87
ENSMUSG00000111498	31	61	92	5	42	37
ENSMUSG00000041794	86	88	55	78	39	80
ENSMUSG00000083772	18	53	71	39	83	63
ENSMUSG00000082356	86	30	11	54	8	49
ENSMUSG00000111828	32	74	8	47	52	83
ENSMUSG00000006941	8	70	66	48	83	6
ENSMUSG00000111816	76	89	76	6	50	86
ENSMUSG00000041608	6	45	58	3	59	100
ENSMUSG00000025794	96	42	27	55	55	93
ENSMUSG00000052658	45	70	21	50	26	64
ENSMUSG00000110962	50	8	58	73	96	51
ENSMUSG00000110760	85	65	10	78	87	68
ENSMUSG00000111533	44	80	10	10	74	60
ENSMUSG00000111679	77	17	12	72	20	49
ENSMUSG00000111831	9	19	60	53	83	53
ENSMUSG00000110726	86	87	10	36	64	84
ENSMUSG00000064397	24	52	87	99	11	40
ENSMUSG00000111270	62	97	58	17	59	63
ENSMUSG00000111720	5	54	43	38	11	86
ENSMUSG00000110911	49	42	54	68	92	11
ENSMUSG00000111233	94	32	47	21	11	84
ENSMUSG00000110730	2	73	92	57	92	59
ENSMUSG00000111094	24	57	38	65	75	50
ENSMUSG00000111445	77	90	33	42	28	82
ENSMUSG00000111528	10	67	43	45	33	41
ENSMUSG00000100146	30	89	65	73	30	45
ENSMUSG00000086365	16	79	91	58	37	25
ENSMUSG00000006932	53	18	11	62	88	7
ENSMUSG00000106193	80	90	63	83	12	34
ENSMUSG00000040936	55	35	81	24	92	73
ENSMUSG00000084706	32	23	66	84	76	48
ENSMUSG00000091336	33	9	100	60	82	1
ENSMUSG00000110863	22	100	77	35	70	18
ENSMUSG00000032536	87	84	78	57	16	53
ENSMUSG00000110751	83	2	53	96	31	25
ENSMUSG00000110738	79	40	43	23	4	15
ENSMUSG00000032532	84	33	75	10	14	25
ENSMUSG00000111598	27	25	2	49	30	8
ENSMUSG00000110814	67	7	22	11	38	86
ENSMUSG00000032530	16	93	97	27	17	99
ENSMUSG00000084995	81	14	51	43	49	21
ENSMUSG00000111844	48	88	31	62	89	99
ENSMUSG00000032528	8	37	60	93	20	82
ENSMUSG00000061536	79	48	15	97	63	78
ENSMUSG00000032526	92	84	77	38	74	36
ENSMUSG00000032525	71	14	23	41	18	54
ENSMUSG00000097820	90	21	54	65	66	93
ENSMUSG00000013419	38	33	74	32	34	100
ENSMUSG00000111000	19	93	14	83	100	13
ENSMUSG00000074001	69	12	92	62	7	9
ENSMUSG00000032523	94	27	87	41	99	77
ENSMUSG00000079235	99	35	77	78	6	66
ENSMUSG00000092042	88	8	85	7	31	99
ENSMUSG00000111341	69	3	21	95	14	41
ENSMUSG00000038412	96	11	55	55	22	25
ENSMUSG00000111079	95	26	15	15	52	14
ENSMUSG00000111465	98	50	91	75	8	5
ENSMUSG00000044534	59	8	94	64	93	67
ENSMUSG00000050445	71	18	10	94	25	59
ENSMUSG00000111141	30	38	97	18	61	95
ENSMUSG00000043773	46	100	81	30	42	41
ENSMUSG00000111053	82	28	84	5	24	31
ENSMUSG00000038233	64	80	30	66	80	32
ENSMUSG00000066235	38	76	70	65	70	26
ENSMUSG00000111873	99	83	48	39	34	33
ENSMUSG00000110729	4	30	33	37	8	97
ENSMUSG00000111389	33	34	57	5	65	12
ENSMUSG00000111785	87	31	85	12	10	29
ENSMUSG00000038145	48	22	65	40	3	5
ENSMUSG00000111003	84	63	54	92	84	74
ENSMUSG00000111605	37	35	19	75	18	56
ENSMUSG00000111434	12	51	14	13	83	13
ENSMUSG00000037949	59	25	9	82	19	79
ENSMUSG00000098922	45	86	71	42	9	68
ENSMUSG00000097572	30	25	87	25	67	14
ENSMUSG00000111268	29	70	65	65	62	65
ENSMUSG00000032540	13	1	35	85	87	8
ENSMUSG00000093598	16	18	11	59	25	56
ENSMUSG00000111192	54	9	47	21	3	56
ENSMUSG00000111146	41	16	33	12	23	18
ENSMUSG00000110725	49	24	60	98	43	79
ENSMUSG00000111244	0	14	1	94	26	63
ENSMUSG00000110984	69	6	78	57	49	82
ENSMUSG00000111221	18	63	33	12	12	63
ENSMUSG00000097736	6	60	3	57	48	67
ENSMUSG00000111143	82	70	62	8	99	15
ENSMUSG00000111837	97	12	26	22	35	87
ENSMUSG00000065414	77	33	19	69	5	31
ENSMUSG00000111068	94	30	24	88	26	60
ENSMUSG00000111577	67	23	95	35	34	45
ENSMUSG00000111441	36	74	86	61	22	62
ENSMUSG00000094985	30	6	49	26	67	82
ENSMUSG00000046603	8	59	1	52	51	14
ENSMUSG00000088086	91	13	3	21	75	53
ENSMUSG00000107504	88	19	40	2	11	47
ENSMUSG00000047036	37	94	86	28	39	84
ENSMUSG00000111325	29	99	16	89	73	7
ENSMUSG00000097322	57	98	33	94	12	89
ENSMUSG00000063488	2	28	3	41	15	48
ENSMUSG00000111063	88	63	67	53	79	29
ENSMUSG00000111710	41	100	64	43	47	87
ENSMUSG00000057895	23	48	94	84	90	63
ENSMUSG00000111163	63	55	46	6	70	67
ENSMUSG00000111428	6	38	10	89	71	36
