Ensemble Gene ID	H11	H12	H13	K12	K13	K14
ENSMUSG00000071112	30	13	58	17	57	55
ENSMUSG00000030244	76	71	9	57	7	50
ENSMUSG00000030246	51	34	1	1	23	41
ENSMUSG00000030247	41	29	87	76	77	61
ENSMUSG00000030249	76	11	61	35	7	94
ENSMUSG00000104234	6	70	58	86	52	87
ENSMUSG00000030282	70	1	70	51	24	32
ENSMUSG00000048473	30	87	8	33	87	29
ENSMUSG00000072683	52	1	72	18	40	97
ENSMUSG00000030283	33	66	53	69	46	51
ENSMUSG00000107443	55	94	54	80	76	3
ENSMUSG00000108085	10	60	1	15	25	25
ENSMUSG00000107839	14	61	85	43	21	44
ENSMUSG00000030279	74	29	36	78	90	54
ENSMUSG00000108094	91	31	28	35	63	58
ENSMUSG00000107693	92	0	83	31	78	35
ENSMUSG00000107398	51	14	28	10	0	51
ENSMUSG00000030275	93	28	31	98	3	80
ENSMUSG00000107802	5	72	85	39	11	40
ENSMUSG00000072679	52	4	2	40	18	89
ENSMUSG00000077241	48	53	24	2	3	83
ENSMUSG00000084971	13	90	68	82	66	91
ENSMUSG00000086887	27	47	51	57	86	95
ENSMUSG00000041540	93	88	34	63	79	66
ENSMUSG00000107796	65	17	20	22	71	9
ENSMUSG00000087302	15	40	51	33	93	19
ENSMUSG00000087157	87	45	5	60	89	9
ENSMUSG00000072677	10	98	81	7	17	50
ENSMUSG00000085785	46	39	83	59	0	61
ENSMUSG00000086282	11	4	42	26	58	35
ENSMUSG00000086731	47	21	31	10	55	7
ENSMUSG00000087850	66	75	36	9	97	41
ENSMUSG00000030268	19	98	18	48	24	36
ENSMUSG00000088867	38	57	45	60	85	20
ENSMUSG00000097419	12	75	32	19	38	99
ENSMUSG00000086643	32	1	4	81	0	71
ENSMUSG00000030263	63	34	20	2	21	69
ENSMUSG00000107420	57	50	91	55	53	1
ENSMUSG00000043541	88	74	1	13	16	52
ENSMUSG00000086863	68	94	95	63	5	26
ENSMUSG00000040370	66	88	11	41	96	16
ENSMUSG00000030265	92	19	36	60	45	79
ENSMUSG00000107756	53	81	81	86	45	69
ENSMUSG00000086013	9	75	41	22	6	69
ENSMUSG00000067344	58	45	34	57	41	63
ENSMUSG00000087852	65	14	48	65	51	6
ENSMUSG00000087277	30	69	88	93	83	9
ENSMUSG00000108234	19	93	88	60	6	87
ENSMUSG00000083962	28	55	27	12	36	7
ENSMUSG00000054966	83	3	57	59	3	77
ENSMUSG00000088362	75	84	39	70	96	35
ENSMUSG00000087204	47	45	19	44	79	19
ENSMUSG00000086722	46	69	53	31	10	29
ENSMUSG00000088781	64	42	81	11	6	95
ENSMUSG00000067338	2	42	10	50	69	99
ENSMUSG00000085658	56	84	21	78	82	100
ENSMUSG00000030259	52	76	4	43	13	63
ENSMUSG00000030256	71	31	29	32	43	86
ENSMUSG00000108126	71	17	32	10	21	83
ENSMUSG00000030255	21	69	5	40	30	72
ENSMUSG00000108200	13	0	33	55	34	10
ENSMUSG00000085414	47	71	60	55	94	57
ENSMUSG00000108161	39	51	27	38	13	49
ENSMUSG00000030287	73	97	63	95	61	94
ENSMUSG00000107801	19	34	29	72	17	83
ENSMUSG00000107743	38	74	65	68	91	34
ENSMUSG00000082120	97	70	55	20	1	97
ENSMUSG00000040250	33	58	48	70	81	68
ENSMUSG00000040242	59	42	41	75	71	45
ENSMUSG00000040234	60	24	67	79	61	64
ENSMUSG00000030291	65	29	98	25	39	56
ENSMUSG00000084291	30	32	81	1	1	18
ENSMUSG00000085238	57	87	67	66	71	65
ENSMUSG00000001630	38	67	81	4	28	97
ENSMUSG00000108108	59	21	85	33	53	59
ENSMUSG00000107788	41	23	3	83	73	93
ENSMUSG00000040187	42	31	44	9	13	81
ENSMUSG00000107964	70	20	100	88	99	70
ENSMUSG00000030292	60	53	31	84	0	91
ENSMUSG00000016487	97	78	69	5	88	90
ENSMUSG00000040163	95	13	7	23	73	71
ENSMUSG00000107969	66	36	90	4	79	91
ENSMUSG00000107814	72	51	91	36	16	93
ENSMUSG00000040121	17	17	85	56	1	5
ENSMUSG00000040112	31	46	81	57	66	70
ENSMUSG00000072662	59	41	67	47	32	39
ENSMUSG00000040102	39	79	42	56	69	84
ENSMUSG00000080760	100	57	52	94	64	16
ENSMUSG00000085600	58	52	7	53	11	85
ENSMUSG00000086021	78	66	30	64	12	35
ENSMUSG00000048776	14	44	65	56	62	94
ENSMUSG00000081023	81	86	90	90	21	73
ENSMUSG00000072660	3	66	44	45	94	16
ENSMUSG00000030301	38	82	4	95	23	13
ENSMUSG00000107793	9	22	58	78	95	27
ENSMUSG00000085077	12	96	53	69	25	28
ENSMUSG00000086019	93	8	51	72	71	16
ENSMUSG00000086777	13	19	52	21	26	55
ENSMUSG00000030303	58	20	40	83	3	34
ENSMUSG00000089948	95	55	69	19	96	90
ENSMUSG00000030304	89	54	12	72	88	58
ENSMUSG00000107402	92	61	50	12	91	15
ENSMUSG00000084823	49	30	24	3	20	7
ENSMUSG00000030306	86	22	42	92	60	86
ENSMUSG00000082199	52	74	1	42	27	81
ENSMUSG00000063171	99	18	66	24	53	86
ENSMUSG00000108148	0	96	34	61	51	25
ENSMUSG00000108035	94	34	93	15	80	80
ENSMUSG00000107706	83	96	77	91	15	84
ENSMUSG00000070995	48	97	31	46	18	72
ENSMUSG00000065269	47	46	15	40	75	17
ENSMUSG00000084909	51	74	22	7	32	75
ENSMUSG00000081556	20	73	73	25	49	26
ENSMUSG00000107405	59	43	2	3	1	98
ENSMUSG00000040029	26	63	6	18	0	1
ENSMUSG00000107909	56	89	45	9	38	8
ENSMUSG00000030309	66	41	76	6	5	10
ENSMUSG00000108254	42	51	50	24	5	5
ENSMUSG00000095288	75	22	75	49	8	23
ENSMUSG00000108258	79	89	66	70	37	94
ENSMUSG00000039985	47	4	76	67	1	24
ENSMUSG00000085355	42	33	11	36	46	16
ENSMUSG00000080536	3	29	14	32	50	44
ENSMUSG00000030313	77	72	26	75	98	32
ENSMUSG00000097505	38	48	45	21	66	28
ENSMUSG00000082633	12	64	91	83	36	16
ENSMUSG00000081532	4	17	75	40	75	84
ENSMUSG00000107970	94	44	82	62	31	76
ENSMUSG00000065664	62	53	15	9	44	94
ENSMUSG00000082829	48	89	68	55	43	56
ENSMUSG00000065198	14	32	31	29	77	14
ENSMUSG00000067292	94	18	24	100	86	64
ENSMUSG00000039958	21	24	97	35	56	17
ENSMUSG00000068250	57	11	74	83	11	48
ENSMUSG00000107526	99	50	28	13	43	0
ENSMUSG00000107894	43	39	43	62	53	4
ENSMUSG00000032712	25	48	93	12	72	58
ENSMUSG00000084083	11	95	47	78	87	5
ENSMUSG00000081126	44	25	44	26	95	93
ENSMUSG00000081335	61	74	20	61	69	83
ENSMUSG00000083351	8	38	42	40	32	52
ENSMUSG00000003452	20	50	77	36	54	69
ENSMUSG00000082072	68	3	95	20	32	40
ENSMUSG00000096299	0	50	66	91	91	14
ENSMUSG00000107976	51	30	56	37	43	71
ENSMUSG00000094467	12	78	33	70	32	79
ENSMUSG00000108287	59	33	64	57	68	10
ENSMUSG00000091292	37	70	30	85	46	88
ENSMUSG00000107972	30	29	47	9	77	12
ENSMUSG00000108259	39	51	57	24	56	23
ENSMUSG00000055452	41	75	18	65	43	5
ENSMUSG00000107523	85	48	38	20	100	56
ENSMUSG00000108044	35	29	1	27	0	13
ENSMUSG00000107956	4	100	81	28	3	76
ENSMUSG00000054753	94	52	15	23	47	2
ENSMUSG00000107470	80	46	92	52	79	27
ENSMUSG00000077815	20	49	9	76	39	37
ENSMUSG00000106340	96	79	94	51	38	85
ENSMUSG00000078817	23	36	37	35	35	68
ENSMUSG00000078008	75	40	78	48	81	3
ENSMUSG00000078041	17	4	62	46	51	74
ENSMUSG00000104747	85	43	8	22	89	94
ENSMUSG00000078032	24	21	5	83	88	98
ENSMUSG00000078035	1	32	57	43	35	41
ENSMUSG00000077903	58	40	46	32	83	51
ENSMUSG00000077886	42	9	100	79	75	37
ENSMUSG00000107413	44	85	80	84	5	81
ENSMUSG00000108105	94	74	80	41	7	14
ENSMUSG00000068566	77	40	40	10	98	70
ENSMUSG00000078816	40	18	54	15	53	37
ENSMUSG00000069806	95	44	0	20	75	62
ENSMUSG00000107620	20	26	95	58	68	39
ENSMUSG00000107815	14	100	4	72	40	58
ENSMUSG00000053395	50	91	16	33	45	39
ENSMUSG00000107862	100	88	14	62	22	80
ENSMUSG00000094210	46	85	33	88	11	7
ENSMUSG00000107585	45	46	79	60	10	98
ENSMUSG00000078815	6	99	98	70	19	44
ENSMUSG00000107985	70	58	59	52	72	9
ENSMUSG00000053338	99	53	54	82	14	97
ENSMUSG00000107480	27	72	41	85	41	50
ENSMUSG00000108758	27	84	42	5	79	93
ENSMUSG00000095674	11	53	83	98	82	66
ENSMUSG00000108644	20	98	61	31	100	40
ENSMUSG00000054594	64	26	99	14	38	2
ENSMUSG00000035674	96	79	17	46	95	0
ENSMUSG00000006335	97	60	42	36	95	44
ENSMUSG00000008373	61	23	73	64	16	95
ENSMUSG00000085039	75	5	79	33	85	71
ENSMUSG00000035632	8	77	73	40	36	3
ENSMUSG00000093290	54	39	35	29	10	19
ENSMUSG00000078813	21	43	96	81	57	29
ENSMUSG00000019734	75	2	3	86	56	42
ENSMUSG00000086032	86	76	9	6	95	46
ENSMUSG00000035596	50	69	32	32	6	4
ENSMUSG00000035585	23	56	28	95	68	31
ENSMUSG00000006333	33	8	49	78	65	82
ENSMUSG00000058818	91	44	74	15	18	67
ENSMUSG00000081665	88	14	7	63	7	61
ENSMUSG00000074418	2	14	45	65	19	11
ENSMUSG00000080917	5	59	18	46	32	83
ENSMUSG00000074419	97	21	33	87	31	10
ENSMUSG00000089942	32	50	50	45	89	25
ENSMUSG00000074420	77	14	88	5	24	79
ENSMUSG00000074417	98	12	89	89	24	70
ENSMUSG00000030427	17	51	4	35	78	24
ENSMUSG00000108593	80	14	100	42	100	63
ENSMUSG00000108765	99	2	70	97	6	72
ENSMUSG00000108712	19	0	92	95	21	85
ENSMUSG00000108505	41	92	33	62	98	36
ENSMUSG00000083344	46	15	76	27	81	57
ENSMUSG00000082093	6	85	54	6	70	52
ENSMUSG00000055541	87	51	39	49	32	34
ENSMUSG00000086155	78	96	47	19	17	31
ENSMUSG00000075719	27	89	38	16	56	15
ENSMUSG00000030428	86	92	70	72	88	22
ENSMUSG00000085886	95	71	80	100	8	95
ENSMUSG00000035545	81	36	78	60	63	36
ENSMUSG00000043432	67	21	7	96	21	71
ENSMUSG00000063838	96	52	97	46	80	29
ENSMUSG00000082782	3	89	28	74	24	90
ENSMUSG00000108641	45	73	33	1	99	95
ENSMUSG00000083309	42	1	89	56	36	36
ENSMUSG00000070873	57	54	57	88	9	30
ENSMUSG00000082042	2	44	26	43	93	72
ENSMUSG00000081723	86	35	32	66	55	50
ENSMUSG00000108743	94	85	22	38	36	48
ENSMUSG00000062524	61	33	1	88	27	96
ENSMUSG00000108667	45	72	48	0	71	2
ENSMUSG00000078810	65	14	85	33	94	48
ENSMUSG00000096075	42	32	70	31	87	19
ENSMUSG00000095246	0	61	13	72	89	50
ENSMUSG00000108761	98	94	3	76	40	28
ENSMUSG00000008435	29	23	74	76	35	79
ENSMUSG00000077965	10	81	76	11	49	50
ENSMUSG00000091177	43	75	47	6	20	21
ENSMUSG00000006154	93	73	20	54	91	40
ENSMUSG00000019254	0	55	57	88	56	56
ENSMUSG00000064179	77	56	43	95	71	6
ENSMUSG00000035458	89	32	3	73	68	50
ENSMUSG00000055809	64	48	86	5	36	87
ENSMUSG00000085725	22	34	53	50	11	79
ENSMUSG00000004961	43	74	18	78	60	22
ENSMUSG00000035429	86	92	16	78	64	26
ENSMUSG00000077138	6	41	21	98	34	2
ENSMUSG00000108392	91	46	54	64	62	73
ENSMUSG00000108582	67	39	5	63	77	89
ENSMUSG00000108320	85	38	99	76	25	19
ENSMUSG00000045282	24	35	81	53	69	13
ENSMUSG00000052296	13	1	85	95	95	10
ENSMUSG00000108571	78	86	89	13	52	66
ENSMUSG00000108477	35	32	85	47	30	92
ENSMUSG00000063802	26	39	21	11	13	79
ENSMUSG00000035390	73	77	2	16	48	45
ENSMUSG00000046456	12	11	42	77	2	24
ENSMUSG00000088575	82	65	72	83	60	2
ENSMUSG00000059851	43	10	84	48	93	57
ENSMUSG00000051811	29	99	63	96	87	93
ENSMUSG00000092518	74	12	31	61	59	24
ENSMUSG00000004371	49	71	64	93	13	16
ENSMUSG00000013091	52	64	3	82	65	93
ENSMUSG00000030431	87	61	55	0	22	31
ENSMUSG00000030432	62	76	82	65	87	73
ENSMUSG00000060860	83	39	34	39	65	51
ENSMUSG00000053550	52	99	83	51	79	14
ENSMUSG00000052605	95	9	24	22	13	93
ENSMUSG00000086784	21	98	96	3	4	85
ENSMUSG00000110221	77	59	17	71	100	84
ENSMUSG00000109441	33	68	25	1	9	5
ENSMUSG00000108840	70	40	51	52	2	74
ENSMUSG00000074406	70	6	8	95	43	65
ENSMUSG00000035285	36	57	11	98	58	3
ENSMUSG00000035279	21	4	2	2	98	97
ENSMUSG00000030433	91	54	27	95	23	98
ENSMUSG00000085272	3	36	44	5	35	52
ENSMUSG00000051550	55	76	82	27	25	41
ENSMUSG00000061374	11	91	1	18	32	43
ENSMUSG00000051184	76	20	2	48	93	4
ENSMUSG00000109129	95	33	79	52	46	74
ENSMUSG00000074405	79	55	45	85	19	24
ENSMUSG00000035228	75	65	74	90	62	12
ENSMUSG00000043290	31	86	3	33	65	67
ENSMUSG00000086604	40	85	44	76	8	8
ENSMUSG00000055633	27	65	65	37	90	36
ENSMUSG00000109549	97	74	14	8	9	65
ENSMUSG00000109274	97	39	3	54	54	85
ENSMUSG00000030435	85	47	95	97	67	48
ENSMUSG00000035203	68	100	29	92	40	70
ENSMUSG00000035191	98	56	30	0	64	84
ENSMUSG00000083649	47	59	84	86	28	18
ENSMUSG00000109495	49	67	25	39	49	63
ENSMUSG00000092953	74	90	96	66	34	87
ENSMUSG00000074402	43	54	38	93	68	39
ENSMUSG00000091874	45	4	31	4	0	20
ENSMUSG00000091652	95	5	60	84	10	55
ENSMUSG00000109211	95	38	39	72	78	43
ENSMUSG00000075906	55	99	30	87	65	81
ENSMUSG00000035177	69	80	5	31	6	100
ENSMUSG00000109155	58	77	73	83	76	77
ENSMUSG00000048398	35	81	27	59	60	16
ENSMUSG00000108904	17	9	85	26	71	42
ENSMUSG00000078808	34	28	52	100	82	71
ENSMUSG00000109577	22	31	19	52	12	17
ENSMUSG00000074401	52	12	28	25	43	2
ENSMUSG00000066820	71	5	9	74	7	8
ENSMUSG00000090794	48	48	13	78	42	57
ENSMUSG00000092336	83	82	76	39	14	78
ENSMUSG00000094313	16	74	24	62	16	8
ENSMUSG00000092579	25	45	23	76	36	0
ENSMUSG00000109540	22	9	38	74	36	14
ENSMUSG00000058631	32	85	72	89	95	15
ENSMUSG00000109012	90	10	0	56	45	65
ENSMUSG00000058399	69	42	24	45	89	67
ENSMUSG00000092393	77	49	31	8	16	58
ENSMUSG00000092580	5	9	92	13	68	25
ENSMUSG00000092271	38	66	18	63	28	35
ENSMUSG00000066850	42	84	99	19	32	22
ENSMUSG00000064231	94	0	43	12	16	76
ENSMUSG00000109197	69	3	57	81	92	80
ENSMUSG00000109283	31	64	60	100	85	19
ENSMUSG00000034690	2	93	81	42	66	70
ENSMUSG00000046792	37	18	32	79	31	75
ENSMUSG00000108923	87	24	84	8	98	3
ENSMUSG00000108894	65	69	71	64	69	23
ENSMUSG00000109108	6	96	25	86	90	50
ENSMUSG00000044876	70	3	39	51	87	86
ENSMUSG00000109165	37	35	63	95	34	63
ENSMUSG00000034660	18	71	5	52	26	95
ENSMUSG00000058028	57	41	12	95	75	64
ENSMUSG00000053367	83	12	99	60	26	83
ENSMUSG00000108949	71	78	80	8	14	17
ENSMUSG00000054893	24	45	30	58	76	3
ENSMUSG00000030443	34	78	35	54	62	95
ENSMUSG00000109080	60	32	93	23	34	30
ENSMUSG00000109398	0	3	82	6	21	83
ENSMUSG00000055150	81	32	95	95	32	77
ENSMUSG00000062861	31	38	49	26	49	94
ENSMUSG00000093536	27	36	95	66	17	92
ENSMUSG00000089780	25	10	24	86	1	17
ENSMUSG00000090179	43	94	31	29	77	78
ENSMUSG00000045929	1	44	12	8	36	66
ENSMUSG00000090824	0	0	98	48	13	22
ENSMUSG00000110323	86	19	90	98	25	94
ENSMUSG00000048620	4	64	52	73	39	56
ENSMUSG00000054938	81	24	18	41	94	57
ENSMUSG00000096228	15	7	54	42	71	48
ENSMUSG00000034583	31	9	20	97	0	81
ENSMUSG00000093877	13	82	70	86	67	10
ENSMUSG00000084654	73	100	90	65	2	94
ENSMUSG00000048067	0	80	19	30	80	51
ENSMUSG00000109466	96	60	88	66	46	31
ENSMUSG00000056696	14	55	64	23	100	18
ENSMUSG00000108113	23	100	40	8	58	24
ENSMUSG00000002266	68	3	16	24	23	44
ENSMUSG00000002265	28	56	18	92	98	83
ENSMUSG00000051527	85	26	58	75	12	2
ENSMUSG00000098657	48	6	53	91	58	87
ENSMUSG00000109131	55	3	96	91	79	5
ENSMUSG00000109416	95	11	91	66	39	55
ENSMUSG00000092815	68	61	7	59	17	85
ENSMUSG00000109430	70	4	44	39	100	62
ENSMUSG00000109456	17	40	56	84	1	4
ENSMUSG00000092875	65	80	77	3	34	84
ENSMUSG00000109082	33	57	46	92	95	75
ENSMUSG00000109094	95	98	31	92	99	77
ENSMUSG00000108043	73	56	2	17	4	45
ENSMUSG00000109176	42	86	69	53	9	98
ENSMUSG00000070837	49	84	47	78	82	59
ENSMUSG00000109177	96	83	81	97	95	95
ENSMUSG00000109488	85	75	82	88	34	47
ENSMUSG00000108938	92	26	50	11	13	46
ENSMUSG00000062116	84	14	81	38	45	5
ENSMUSG00000108959	45	90	67	24	23	6
ENSMUSG00000063535	100	90	93	47	1	79
ENSMUSG00000110339	99	87	66	50	89	20
ENSMUSG00000034538	20	9	31	36	74	15
ENSMUSG00000066838	58	98	13	97	91	48
ENSMUSG00000110105	41	28	80	70	100	92
ENSMUSG00000095730	35	13	14	74	81	8
ENSMUSG00000098900	81	75	42	71	50	51
ENSMUSG00000000605	62	10	34	66	87	13
ENSMUSG00000110243	11	66	64	28	34	13
ENSMUSG00000093599	75	59	24	25	37	35
ENSMUSG00000109766	17	79	81	7	64	31
ENSMUSG00000070847	67	16	64	74	55	68
ENSMUSG00000110139	16	36	49	68	20	36
ENSMUSG00000109654	21	29	55	3	2	93
ENSMUSG00000096373	1	0	31	28	42	31
ENSMUSG00000090849	67	80	63	9	2	67
ENSMUSG00000096743	78	90	95	76	41	90
ENSMUSG00000092314	85	3	79	11	67	9
ENSMUSG00000109885	55	24	26	54	69	26
ENSMUSG00000096691	49	74	85	49	55	90
ENSMUSG00000092387	66	85	53	37	70	53
ENSMUSG00000092227	34	83	78	47	72	33
ENSMUSG00000092439	13	34	42	46	42	9
ENSMUSG00000070841	3	42	17	54	33	37
ENSMUSG00000092173	79	33	28	30	41	79
ENSMUSG00000096399	85	60	7	80	43	90
ENSMUSG00000092433	24	68	50	76	62	49
ENSMUSG00000091651	67	31	2	98	55	55
ENSMUSG00000092221	48	86	29	20	44	52
ENSMUSG00000090968	100	86	36	10	31	43
ENSMUSG00000092619	4	80	57	57	56	48
ENSMUSG00000092294	56	94	59	95	42	19
ENSMUSG00000094736	38	64	43	58	61	57
ENSMUSG00000090482	36	85	54	35	69	95
ENSMUSG00000092574	38	28	90	47	82	55
ENSMUSG00000096668	54	16	35	76	23	0
ENSMUSG00000090892	51	92	23	54	33	40
ENSMUSG00000070844	19	36	53	92	58	66
ENSMUSG00000053720	89	54	76	48	93	91
ENSMUSG00000092624	62	66	49	49	40	52
ENSMUSG00000092452	33	45	78	22	60	93
ENSMUSG00000092447	42	76	57	63	98	16
ENSMUSG00000094098	11	94	0	28	18	5
ENSMUSG00000092441	21	19	90	9	69	59
ENSMUSG00000090662	71	80	19	36	92	58
ENSMUSG00000092614	74	49	51	5	1	12
ENSMUSG00000092204	5	77	7	80	7	11
ENSMUSG00000092175	15	3	34	16	26	91
ENSMUSG00000090727	56	58	18	8	60	93
ENSMUSG00000092264	38	58	96	16	56	16
ENSMUSG00000091163	91	29	19	10	22	41
ENSMUSG00000092523	14	27	64	39	70	77
ENSMUSG00000096707	0	22	96	26	67	49
ENSMUSG00000110977	69	46	85	6	69	39
ENSMUSG00000092490	98	95	96	72	53	37
ENSMUSG00000092573	0	21	7	89	45	50
ENSMUSG00000090864	13	39	15	63	35	9
ENSMUSG00000109978	1	60	14	12	79	24
ENSMUSG00000092611	65	52	30	49	71	32
ENSMUSG00000096658	25	42	30	2	12	43
ENSMUSG00000092312	12	7	95	38	59	98
ENSMUSG00000095773	27	92	50	7	10	87
ENSMUSG00000092575	58	53	30	94	96	66
ENSMUSG00000092620	9	75	47	27	67	6
ENSMUSG00000092548	63	52	92	38	60	79
ENSMUSG00000066828	1	72	83	77	23	13
ENSMUSG00000092561	52	14	75	68	13	58
ENSMUSG00000092308	93	90	88	60	71	14
ENSMUSG00000096413	81	63	2	80	49	99
ENSMUSG00000092551	2	94	1	3	69	32
ENSMUSG00000092520	2	28	23	33	67	10
ENSMUSG00000090352	80	4	9	34	45	62
ENSMUSG00000092584	100	45	92	87	19	82
ENSMUSG00000096294	49	66	28	21	32	5
ENSMUSG00000096293	9	15	59	38	62	58
ENSMUSG00000093519	68	93	77	8	73	68
ENSMUSG00000109661	53	76	25	95	74	77
ENSMUSG00000109862	8	5	7	97	35	37
ENSMUSG00000090342	84	88	24	75	96	67
ENSMUSG00000110306	72	67	14	59	35	8
ENSMUSG00000094107	30	37	41	38	63	71
ENSMUSG00000092178	56	23	48	95	28	82
ENSMUSG00000094280	15	65	75	72	65	9
ENSMUSG00000093681	9	31	60	69	96	15
ENSMUSG00000110003	32	80	98	5	90	76
ENSMUSG00000095914	6	36	4	36	89	78
ENSMUSG00000110108	99	84	61	54	75	85
ENSMUSG00000096180	15	86	78	52	68	25
ENSMUSG00000094606	20	25	12	71	60	57
ENSMUSG00000109796	79	37	76	4	14	26
ENSMUSG00000058685	28	52	70	0	73	77
ENSMUSG00000091930	45	73	62	2	91	25
ENSMUSG00000093766	24	50	67	50	8	14
ENSMUSG00000043066	100	11	71	0	43	82
ENSMUSG00000093781	69	60	78	95	42	30
ENSMUSG00000093487	74	91	59	12	59	9
ENSMUSG00000109949	74	20	77	74	29	80
ENSMUSG00000110255	95	46	13	41	73	22
ENSMUSG00000110098	23	26	2	99	47	40
ENSMUSG00000034122	84	67	49	47	60	63
ENSMUSG00000107520	37	43	35	92	28	76
ENSMUSG00000046716	22	16	1	23	15	89
ENSMUSG00000030393	22	97	1	66	90	4
ENSMUSG00000110232	14	72	66	90	53	27
ENSMUSG00000047031	0	17	86	94	49	29
ENSMUSG00000093595	45	53	33	50	80	53
ENSMUSG00000091662	81	9	66	80	3	7
ENSMUSG00000111440	0	23	25	34	13	97
ENSMUSG00000045340	40	99	7	96	33	9
ENSMUSG00000093534	64	87	75	52	75	62
ENSMUSG00000093826	78	67	66	40	72	70
ENSMUSG00000093689	26	73	68	59	30	46
ENSMUSG00000034087	69	98	41	98	32	37
ENSMUSG00000110034	64	76	26	8	62	39
ENSMUSG00000109800	12	29	30	13	5	99
ENSMUSG00000059206	65	14	73	73	97	70
ENSMUSG00000109747	55	46	65	6	20	18
ENSMUSG00000110097	99	89	38	8	44	33
ENSMUSG00000109924	79	42	89	9	38	44
ENSMUSG00000110402	95	12	17	82	84	33
ENSMUSG00000110395	33	24	2	81	99	77
ENSMUSG00000109683	86	72	88	18	92	4
ENSMUSG00000109900	87	11	13	53	31	87
ENSMUSG00000095339	51	58	63	12	78	71
ENSMUSG00000109971	49	5	33	51	21	34
ENSMUSG00000094316	92	33	26	29	83	54
ENSMUSG00000110111	62	64	58	78	25	44
ENSMUSG00000110186	26	84	43	25	20	41
ENSMUSG00000110346	14	89	5	40	39	74
ENSMUSG00000054272	0	32	77	90	81	52
ENSMUSG00000110072	14	45	16	73	57	76
ENSMUSG00000109952	51	33	34	51	79	93
ENSMUSG00000110103	71	82	14	61	21	8
ENSMUSG00000110196	74	100	22	80	77	43
ENSMUSG00000109730	83	92	17	90	1	48
ENSMUSG00000110348	90	28	50	39	6	34
ENSMUSG00000109889	41	91	8	24	87	76
ENSMUSG00000110066	33	28	38	5	11	45
ENSMUSG00000090714	62	98	45	19	31	94
ENSMUSG00000109595	5	12	94	49	99	76
ENSMUSG00000110379	83	18	29	56	5	81
ENSMUSG00000110421	62	6	34	49	42	73
ENSMUSG00000110112	53	90	70	94	55	11
ENSMUSG00000109798	68	33	88	39	81	60
ENSMUSG00000110192	63	69	61	61	86	30
ENSMUSG00000109976	97	59	1	19	64	79
ENSMUSG00000080350	24	44	33	83	86	45
ENSMUSG00000095936	33	7	22	30	3	37
ENSMUSG00000110420	72	74	100	3	75	39
ENSMUSG00000096500	76	64	21	10	68	37
ENSMUSG00000109979	25	64	100	48	74	78
ENSMUSG00000110215	30	43	39	67	87	72
ENSMUSG00000110005	71	41	15	33	94	94
ENSMUSG00000070828	58	52	16	26	92	53
ENSMUSG00000109720	93	1	5	72	84	56
ENSMUSG00000109920	87	52	52	6	42	4
ENSMUSG00000109786	82	23	1	19	10	6
ENSMUSG00000110083	33	60	41	11	81	6
ENSMUSG00000110095	79	85	64	43	70	67
ENSMUSG00000109950	24	79	18	57	36	69
ENSMUSG00000109916	85	67	32	29	42	70
ENSMUSG00000110076	1	43	8	35	86	73
ENSMUSG00000109763	18	36	36	36	14	34
ENSMUSG00000110190	64	42	32	70	40	1
ENSMUSG00000109985	73	3	2	9	7	62
ENSMUSG00000110307	47	91	97	45	44	53
ENSMUSG00000110149	42	81	94	92	18	56
ENSMUSG00000110024	67	99	80	57	64	31
ENSMUSG00000109694	40	93	62	45	73	22
ENSMUSG00000109969	57	66	16	68	66	29
ENSMUSG00000109626	95	50	71	32	36	58
ENSMUSG00000092489	37	98	66	50	58	46
ENSMUSG00000110267	48	10	7	93	93	28
ENSMUSG00000095430	23	96	71	43	38	26
ENSMUSG00000109883	62	73	10	69	85	33
ENSMUSG00000110385	88	26	25	11	30	83
ENSMUSG00000051687	16	63	71	9	4	81
ENSMUSG00000110398	0	74	54	13	26	81
ENSMUSG00000110182	68	64	61	18	58	8
ENSMUSG00000110173	59	46	33	71	43	24
ENSMUSG00000047655	57	35	83	93	19	77
ENSMUSG00000092326	55	98	41	75	88	30
ENSMUSG00000109762	3	85	89	1	29	86
ENSMUSG00000043308	51	11	15	41	23	23
ENSMUSG00000110054	37	20	81	52	79	97
ENSMUSG00000092285	47	36	95	93	50	57
ENSMUSG00000109811	22	6	3	92	52	34
ENSMUSG00000045713	27	75	1	21	63	7
ENSMUSG00000110271	74	34	52	45	27	0
ENSMUSG00000092466	91	19	90	99	3	95
ENSMUSG00000065368	76	65	49	76	50	25
ENSMUSG00000110049	54	8	38	47	85	54
ENSMUSG00000092208	90	61	80	37	28	13
ENSMUSG00000109860	94	36	29	41	47	69
ENSMUSG00000110184	7	94	96	91	52	85
ENSMUSG00000092398	89	0	6	8	28	26
ENSMUSG00000109752	9	41	79	4	76	82
ENSMUSG00000110292	61	18	26	17	39	1
ENSMUSG00000092318	62	13	74	35	15	82
ENSMUSG00000109758	66	9	31	25	14	22
ENSMUSG00000095864	91	54	63	31	49	51
ENSMUSG00000066807	67	65	88	36	52	41
ENSMUSG00000092535	98	8	9	78	4	51
ENSMUSG00000109686	15	34	13	44	52	91
ENSMUSG00000092350	73	49	67	92	9	29
ENSMUSG00000109914	98	71	25	56	90	79
ENSMUSG00000092248	74	64	30	74	18	69
ENSMUSG00000061602	94	27	61	90	7	82
ENSMUSG00000110203	1	61	88	8	31	89
