Ensemble Gene ID	H16	H17	H18	K16	K17	K18
ENSMUSG00000108641	14	72	68	40	12	9
ENSMUSG00000083309	94	15	27	48	70	33
ENSMUSG00000070873	48	21	1	78	50	77
ENSMUSG00000082042	96	79	50	0	50	78
ENSMUSG00000081723	7	89	72	4	71	43
ENSMUSG00000108743	14	41	75	49	98	49
ENSMUSG00000062524	37	83	86	41	81	69
ENSMUSG00000108667	100	21	13	0	88	12
ENSMUSG00000078810	74	70	56	0	66	52
ENSMUSG00000096075	27	72	23	63	27	61
ENSMUSG00000095246	18	61	91	60	72	10
ENSMUSG00000108761	16	55	46	30	32	3
ENSMUSG00000008435	82	40	98	79	82	36
ENSMUSG00000077965	46	82	88	77	37	73
ENSMUSG00000091177	86	43	81	71	51	83
ENSMUSG00000006154	64	95	33	54	38	76
ENSMUSG00000019254	14	74	31	9	28	95
ENSMUSG00000064179	39	92	91	54	13	84
ENSMUSG00000035458	37	0	57	95	28	2
ENSMUSG00000055809	99	16	52	80	39	43
ENSMUSG00000085725	18	32	19	45	99	38
ENSMUSG00000004961	43	38	69	63	41	82
ENSMUSG00000035429	32	35	33	5	48	81
ENSMUSG00000077138	51	81	72	50	26	76
ENSMUSG00000108392	23	37	83	32	95	50
ENSMUSG00000108582	63	85	71	20	91	27
ENSMUSG00000108320	43	19	55	58	88	16
ENSMUSG00000045282	76	10	19	98	78	0
ENSMUSG00000052296	61	4	89	32	66	96
ENSMUSG00000108571	8	31	68	57	46	14
ENSMUSG00000108477	37	84	19	99	74	41
ENSMUSG00000063802	52	75	78	0	85	14
ENSMUSG00000035390	72	44	50	15	83	53
ENSMUSG00000046456	31	88	24	29	61	40
ENSMUSG00000088575	34	51	80	21	44	40
ENSMUSG00000059851	17	17	57	81	38	57
ENSMUSG00000051811	11	22	65	78	9	84
ENSMUSG00000092518	30	63	25	24	97	61
ENSMUSG00000004371	28	51	60	49	59	88
ENSMUSG00000013091	39	67	78	3	73	64
ENSMUSG00000030431	65	31	87	94	83	21
ENSMUSG00000030432	43	53	15	14	38	12
ENSMUSG00000060860	15	88	49	1	76	1
ENSMUSG00000053550	7	92	54	97	78	46
ENSMUSG00000052605	81	18	92	68	14	58
ENSMUSG00000086784	84	70	80	98	74	98
ENSMUSG00000110221	64	61	60	25	82	28
ENSMUSG00000109441	75	77	95	30	60	12
ENSMUSG00000108840	59	40	67	96	70	86
ENSMUSG00000074406	56	78	91	33	66	57
ENSMUSG00000035285	71	6	9	40	6	17
ENSMUSG00000035279	64	60	0	45	79	30
ENSMUSG00000030433	45	88	92	100	8	15
ENSMUSG00000085272	0	53	49	41	97	62
ENSMUSG00000051550	77	34	14	40	95	25
ENSMUSG00000061374	25	13	71	15	93	13
ENSMUSG00000051184	45	51	78	81	79	92
ENSMUSG00000109129	39	96	17	62	90	0
ENSMUSG00000074405	38	25	60	39	76	12
ENSMUSG00000035228	53	8	33	45	78	55
ENSMUSG00000043290	90	90	76	79	85	26
ENSMUSG00000086604	40	53	81	18	74	52
ENSMUSG00000055633	42	60	42	67	18	44
ENSMUSG00000109549	95	6	46	33	6	27
ENSMUSG00000109274	94	100	17	7	75	95
ENSMUSG00000030435	16	47	16	80	76	99
ENSMUSG00000035203	38	84	57	65	89	6
ENSMUSG00000035191	26	52	88	50	92	64
ENSMUSG00000083649	90	88	95	89	58	43
ENSMUSG00000109495	51	91	53	40	82	53
ENSMUSG00000092953	64	0	42	16	18	71
ENSMUSG00000074402	96	100	45	60	32	27
ENSMUSG00000091874	30	46	78	37	61	59
ENSMUSG00000091652	78	80	49	43	16	77
ENSMUSG00000109211	84	48	11	68	54	36
ENSMUSG00000075906	18	0	12	20	6	31
ENSMUSG00000035177	8	79	59	20	17	77
ENSMUSG00000109155	62	91	6	80	82	65
ENSMUSG00000048398	49	29	17	92	36	70
ENSMUSG00000108904	19	54	4	92	9	8
ENSMUSG00000078808	90	92	45	24	5	75
ENSMUSG00000109577	2	40	62	65	71	93
ENSMUSG00000074401	94	89	25	46	77	6
ENSMUSG00000066820	73	32	9	16	41	10
ENSMUSG00000090794	83	80	63	58	73	99
ENSMUSG00000092336	34	41	43	30	96	46
ENSMUSG00000094313	11	57	22	72	97	9
ENSMUSG00000092579	2	79	60	35	53	31
ENSMUSG00000109540	50	26	24	77	97	99
ENSMUSG00000058631	83	85	13	20	59	43
ENSMUSG00000109012	59	4	95	75	12	33
ENSMUSG00000058399	96	12	83	7	21	75
ENSMUSG00000092393	7	100	99	0	63	0
ENSMUSG00000092580	54	57	22	5	4	48
ENSMUSG00000092271	69	95	80	14	52	65
ENSMUSG00000066850	17	64	3	26	4	66
ENSMUSG00000064231	88	97	58	24	73	44
ENSMUSG00000109197	67	42	78	43	37	98
ENSMUSG00000109283	58	99	93	49	40	67
ENSMUSG00000034690	89	34	95	63	60	83
ENSMUSG00000046792	11	87	68	86	99	25
ENSMUSG00000108923	31	73	5	84	56	4
ENSMUSG00000108894	55	69	32	46	58	16
ENSMUSG00000109108	100	46	72	36	89	44
ENSMUSG00000044876	41	42	43	68	70	13
ENSMUSG00000109165	84	63	8	23	48	6
ENSMUSG00000034660	90	21	10	29	62	11
ENSMUSG00000058028	98	2	69	77	71	73
ENSMUSG00000053367	24	75	93	83	49	22
ENSMUSG00000108949	52	15	70	86	23	39
ENSMUSG00000054893	94	44	5	56	8	78
ENSMUSG00000030443	14	83	31	89	40	32
ENSMUSG00000109080	68	89	89	73	69	83
ENSMUSG00000109398	9	66	73	69	85	17
ENSMUSG00000055150	75	21	31	15	40	53
ENSMUSG00000062861	53	87	56	42	70	16
ENSMUSG00000093536	94	12	38	25	87	21
ENSMUSG00000089780	0	83	64	0	89	86
ENSMUSG00000090179	3	91	94	52	15	37
ENSMUSG00000045929	9	71	94	48	22	0
ENSMUSG00000090824	23	23	64	53	79	51
ENSMUSG00000110323	25	51	46	25	25	11
ENSMUSG00000048620	36	92	35	92	80	28
ENSMUSG00000054938	78	40	69	66	45	30
ENSMUSG00000096228	55	80	46	94	55	66
ENSMUSG00000034583	60	8	66	15	27	52
ENSMUSG00000093877	56	35	60	4	63	67
ENSMUSG00000084654	73	65	2	57	78	0
ENSMUSG00000048067	84	27	61	32	90	76
ENSMUSG00000109466	21	85	15	64	26	29
ENSMUSG00000056696	24	58	77	34	82	11
ENSMUSG00000108113	98	46	51	70	52	94
ENSMUSG00000002266	52	58	97	76	29	83
ENSMUSG00000002265	45	60	99	73	6	14
ENSMUSG00000051527	11	71	96	85	28	28
ENSMUSG00000098657	8	73	9	34	47	4
ENSMUSG00000109131	4	83	24	64	97	71
ENSMUSG00000109416	8	61	11	38	64	94
ENSMUSG00000092815	71	69	45	21	26	20
ENSMUSG00000109430	70	36	66	93	83	41
ENSMUSG00000109456	90	95	33	42	36	57
ENSMUSG00000092875	28	17	40	15	25	80
ENSMUSG00000109082	26	49	69	15	50	21
ENSMUSG00000109094	68	78	67	26	66	89
ENSMUSG00000108043	65	59	15	72	52	60
ENSMUSG00000109176	9	40	74	95	95	39
ENSMUSG00000070837	74	94	5	38	33	100
ENSMUSG00000109177	33	19	1	31	49	31
ENSMUSG00000109488	20	1	79	66	36	4
ENSMUSG00000108938	69	83	30	15	89	98
ENSMUSG00000062116	58	72	13	60	68	18
ENSMUSG00000108959	73	55	9	69	38	65
ENSMUSG00000063535	56	56	83	93	62	11
ENSMUSG00000110339	39	60	74	25	10	39
ENSMUSG00000034538	20	69	47	42	36	15
ENSMUSG00000066838	90	85	72	0	61	88
ENSMUSG00000110105	79	52	39	14	40	84
ENSMUSG00000095730	8	72	83	45	23	8
ENSMUSG00000098900	13	65	19	31	93	95
ENSMUSG00000000605	32	98	66	50	90	72
ENSMUSG00000110243	45	81	95	6	41	13
ENSMUSG00000093599	6	53	29	55	50	82
ENSMUSG00000109766	39	64	90	54	39	78
ENSMUSG00000070847	1	17	28	6	75	22
ENSMUSG00000110139	45	98	12	55	68	80
ENSMUSG00000109654	64	60	54	12	51	21
ENSMUSG00000096373	41	8	81	34	92	24
ENSMUSG00000090849	73	92	45	99	77	24
ENSMUSG00000096743	9	98	54	33	47	2
ENSMUSG00000092314	61	76	81	64	4	7
ENSMUSG00000109885	5	25	84	91	27	99
ENSMUSG00000096691	96	2	62	73	63	66
ENSMUSG00000092387	85	33	19	50	94	56
ENSMUSG00000092227	4	87	37	40	85	50
ENSMUSG00000092439	88	50	10	11	97	41
ENSMUSG00000070841	20	73	59	15	36	59
ENSMUSG00000092173	61	95	30	18	100	35
ENSMUSG00000096399	72	13	84	18	78	56
ENSMUSG00000092433	38	18	44	4	73	80
ENSMUSG00000091651	19	69	36	95	22	20
ENSMUSG00000092221	41	15	81	94	63	59
ENSMUSG00000090968	85	63	98	4	41	89
ENSMUSG00000092619	9	59	67	99	98	87
ENSMUSG00000092294	7	74	1	59	61	8
ENSMUSG00000094736	96	32	29	14	38	13
ENSMUSG00000090482	62	35	59	53	76	55
ENSMUSG00000092574	95	0	56	48	92	38
ENSMUSG00000096668	25	76	26	16	27	81
ENSMUSG00000090892	10	93	12	63	28	41
ENSMUSG00000070844	79	40	38	37	30	50
ENSMUSG00000053720	70	72	55	22	13	19
ENSMUSG00000092624	56	30	0	24	86	70
ENSMUSG00000092452	36	20	63	33	62	86
ENSMUSG00000092447	100	73	84	76	61	31
ENSMUSG00000094098	36	31	18	41	22	62
ENSMUSG00000092441	38	6	26	77	64	37
ENSMUSG00000090662	59	44	2	25	10	93
ENSMUSG00000092614	74	20	78	59	18	24
ENSMUSG00000092204	70	98	42	89	73	8
ENSMUSG00000092175	51	98	45	93	16	63
ENSMUSG00000090727	78	71	90	96	28	8
ENSMUSG00000092264	5	43	21	34	56	77
ENSMUSG00000091163	70	80	39	43	26	15
ENSMUSG00000092523	40	87	7	68	29	54
ENSMUSG00000096707	7	49	76	4	19	39
ENSMUSG00000110977	56	86	44	0	6	94
ENSMUSG00000092490	74	94	12	81	64	6
ENSMUSG00000092573	57	80	26	98	46	27
ENSMUSG00000090864	83	71	51	4	72	26
ENSMUSG00000109978	8	50	98	23	0	100
ENSMUSG00000092611	97	67	81	17	79	2
ENSMUSG00000096658	44	39	36	72	42	98
ENSMUSG00000092312	55	46	22	98	60	70
ENSMUSG00000095773	40	67	30	60	93	60
ENSMUSG00000092575	11	18	66	34	7	93
ENSMUSG00000092620	91	90	6	52	18	79
ENSMUSG00000092548	40	12	59	60	42	20
ENSMUSG00000066828	82	6	20	97	51	31
ENSMUSG00000092561	72	76	90	88	53	12
ENSMUSG00000092308	33	48	29	49	86	20
ENSMUSG00000096413	99	50	32	26	26	63
ENSMUSG00000092551	21	33	25	45	71	80
ENSMUSG00000092520	29	41	78	49	87	73
ENSMUSG00000090352	33	58	8	69	34	43
ENSMUSG00000092584	97	36	14	69	11	4
ENSMUSG00000096294	88	57	77	25	83	30
ENSMUSG00000096293	30	92	16	25	15	17
ENSMUSG00000093519	98	3	73	75	52	89
ENSMUSG00000109661	14	89	50	23	70	29
ENSMUSG00000109862	7	9	74	94	46	45
ENSMUSG00000090342	35	27	17	45	60	0
ENSMUSG00000110306	20	74	6	33	89	90
ENSMUSG00000094107	31	88	44	20	47	60
ENSMUSG00000092178	12	54	53	63	61	13
ENSMUSG00000094280	98	57	66	7	27	29
ENSMUSG00000093681	16	97	69	12	92	58
ENSMUSG00000110003	80	87	15	67	93	90
ENSMUSG00000095914	84	93	92	92	67	55
ENSMUSG00000110108	5	2	73	48	35	3
ENSMUSG00000096180	4	72	59	35	1	56
ENSMUSG00000094606	67	50	92	20	53	49
ENSMUSG00000109796	29	87	26	33	19	27
ENSMUSG00000058685	99	40	44	5	45	57
ENSMUSG00000091930	51	7	100	24	100	94
ENSMUSG00000093766	22	1	73	77	65	26
ENSMUSG00000043066	84	95	35	67	78	33
ENSMUSG00000093781	6	13	56	73	34	44
ENSMUSG00000093487	24	16	63	87	93	69
ENSMUSG00000109949	92	12	74	100	47	10
ENSMUSG00000110255	31	85	1	35	11	13
ENSMUSG00000110098	90	87	43	1	0	4
ENSMUSG00000034122	14	29	39	61	100	65
ENSMUSG00000107520	24	81	36	37	31	65
ENSMUSG00000046716	57	60	45	65	57	70
ENSMUSG00000030393	20	31	89	36	5	9
ENSMUSG00000110232	73	22	38	0	66	30
ENSMUSG00000047031	82	78	19	88	25	59
ENSMUSG00000093595	9	51	36	20	66	2
ENSMUSG00000091662	85	40	63	69	59	78
ENSMUSG00000111440	29	95	37	17	75	97
ENSMUSG00000045340	51	12	62	33	7	44
ENSMUSG00000093534	45	30	80	53	47	24
ENSMUSG00000093826	99	58	8	55	65	88
ENSMUSG00000093689	28	6	70	43	65	62
ENSMUSG00000034087	10	48	46	13	48	39
ENSMUSG00000110034	45	80	43	60	24	78
ENSMUSG00000109800	12	69	39	44	68	15
ENSMUSG00000059206	41	83	19	32	9	27
ENSMUSG00000109747	88	33	40	27	53	100
ENSMUSG00000110097	16	89	31	76	57	44
ENSMUSG00000109924	30	74	40	73	44	26
ENSMUSG00000110402	46	89	18	81	51	39
ENSMUSG00000110395	66	39	50	70	19	43
ENSMUSG00000109683	36	82	71	96	57	37
ENSMUSG00000109900	29	72	59	16	100	29
ENSMUSG00000095339	14	90	31	10	34	3
ENSMUSG00000109971	0	84	74	39	29	7
ENSMUSG00000094316	98	23	53	47	85	59
ENSMUSG00000110111	58	18	64	40	68	74
ENSMUSG00000110186	41	14	38	93	87	7
ENSMUSG00000110346	79	43	93	71	16	69
ENSMUSG00000054272	85	72	25	0	3	27
ENSMUSG00000110072	21	29	92	62	64	98
ENSMUSG00000109952	5	59	0	18	0	10
ENSMUSG00000110103	75	86	56	28	81	71
ENSMUSG00000110196	8	44	14	59	69	82
ENSMUSG00000109730	65	32	93	23	0	69
ENSMUSG00000110348	61	15	87	49	3	94
ENSMUSG00000109889	93	7	18	95	6	66
ENSMUSG00000110066	75	67	60	24	39	53
ENSMUSG00000090714	74	12	49	60	61	100
ENSMUSG00000109595	4	26	95	0	66	39
ENSMUSG00000110379	57	29	69	59	67	36
ENSMUSG00000110421	50	54	62	84	100	89
ENSMUSG00000110112	91	0	24	58	31	61
ENSMUSG00000109798	84	33	62	42	72	88
ENSMUSG00000110192	5	58	96	68	4	71
ENSMUSG00000109976	11	85	26	76	34	32
ENSMUSG00000080350	13	51	34	85	97	59
ENSMUSG00000095936	45	89	1	42	86	55
ENSMUSG00000110420	56	53	34	70	6	90
ENSMUSG00000096500	56	34	22	81	5	61
ENSMUSG00000109979	2	59	80	77	42	25
ENSMUSG00000110215	82	85	46	69	37	100
ENSMUSG00000110005	64	43	43	32	64	58
ENSMUSG00000070828	86	69	4	66	38	82
ENSMUSG00000109720	77	95	16	32	15	28
ENSMUSG00000109920	42	70	10	99	41	93
ENSMUSG00000109786	19	98	98	13	92	17
ENSMUSG00000110083	56	13	29	92	69	24
ENSMUSG00000110095	97	26	96	84	18	42
ENSMUSG00000109950	11	93	11	63	42	13
ENSMUSG00000109916	68	23	72	78	19	27
ENSMUSG00000110076	43	47	42	12	99	73
ENSMUSG00000109763	49	34	50	45	88	66
ENSMUSG00000110190	8	27	99	68	58	70
ENSMUSG00000109985	77	71	10	55	51	11
ENSMUSG00000110307	44	88	96	33	0	12
ENSMUSG00000110149	47	24	93	15	71	63
ENSMUSG00000110024	87	11	29	10	52	82
ENSMUSG00000109694	97	61	43	44	21	9
ENSMUSG00000109969	32	90	59	36	81	69
ENSMUSG00000109626	5	100	18	78	24	17
ENSMUSG00000092489	86	50	59	17	63	10
ENSMUSG00000110267	32	59	100	32	98	63
ENSMUSG00000095430	54	13	76	99	84	74
ENSMUSG00000109883	37	59	70	59	93	98
ENSMUSG00000110385	91	26	99	91	65	91
ENSMUSG00000051687	62	99	64	36	58	79
ENSMUSG00000110398	17	3	54	53	65	30
ENSMUSG00000110182	55	68	81	82	47	60
ENSMUSG00000110173	44	97	82	80	66	4
ENSMUSG00000047655	99	85	33	74	85	29
ENSMUSG00000092326	16	79	74	11	80	86
ENSMUSG00000109762	21	74	2	12	76	53
ENSMUSG00000043308	38	21	38	79	7	98
ENSMUSG00000110054	5	48	74	69	12	51
ENSMUSG00000092285	88	46	15	30	68	91
ENSMUSG00000109811	7	35	91	19	31	65
ENSMUSG00000045713	29	24	98	50	32	79
ENSMUSG00000110271	77	31	54	38	11	5
ENSMUSG00000092466	62	63	20	74	71	43
ENSMUSG00000065368	61	43	78	99	84	54
ENSMUSG00000110049	66	73	45	13	13	82
ENSMUSG00000092208	13	54	90	20	65	50
ENSMUSG00000109860	95	57	25	30	86	51
ENSMUSG00000110184	61	63	99	4	73	12
ENSMUSG00000092398	15	57	93	36	12	79
ENSMUSG00000109752	98	38	26	12	86	42
ENSMUSG00000110292	52	98	60	8	79	81
ENSMUSG00000092318	92	87	92	37	51	17
ENSMUSG00000109758	40	37	26	99	10	43
ENSMUSG00000095864	49	21	85	93	63	21
ENSMUSG00000066807	91	70	65	30	67	21
ENSMUSG00000092535	90	36	52	45	84	58
ENSMUSG00000109686	80	78	25	6	26	8
ENSMUSG00000092350	94	17	62	0	18	66
ENSMUSG00000109914	90	57	25	55	28	2
ENSMUSG00000092248	57	45	81	45	90	99
ENSMUSG00000061602	36	2	78	70	25	45
ENSMUSG00000110203	78	2	91	94	9	45
ENSMUSG00000096735	54	59	69	50	51	66
ENSMUSG00000110082	2	53	30	20	2	96
ENSMUSG00000057161	88	96	20	88	15	95
ENSMUSG00000092351	89	77	92	77	34	86
ENSMUSG00000109630	21	77	87	55	99	37
ENSMUSG00000092476	50	7	56	5	45	43
ENSMUSG00000110121	55	28	23	32	58	19
ENSMUSG00000110042	94	61	5	22	99	14
ENSMUSG00000094078	74	33	91	94	66	61
ENSMUSG00000058132	100	98	23	42	88	72
ENSMUSG00000066804	59	52	59	29	25	22
ENSMUSG00000096314	25	30	28	71	54	76
ENSMUSG00000066803	95	11	99	3	51	39
ENSMUSG00000092331	43	92	36	13	88	88
ENSMUSG00000092610	55	23	20	54	38	56
ENSMUSG00000092359	49	96	21	73	34	24
ENSMUSG00000034071	22	68	15	42	25	42
ENSMUSG00000092583	17	55	51	76	68	12
ENSMUSG00000030386	11	46	74	99	57	2
ENSMUSG00000030385	6	28	81	66	95	54
ENSMUSG00000081550	45	75	93	13	79	2
ENSMUSG00000110022	82	96	27	42	55	7
ENSMUSG00000096002	97	27	35	22	25	60
ENSMUSG00000082872	22	13	5	66	51	80
ENSMUSG00000096593	39	2	43	86	74	98
ENSMUSG00000091045	57	96	3	93	95	37
ENSMUSG00000090762	89	47	68	31	8	16
ENSMUSG00000098135	64	59	45	96	12	5
ENSMUSG00000110031	93	19	80	28	70	64
ENSMUSG00000070822	15	44	45	24	54	12
ENSMUSG00000109594	4	60	1	76	99	54
ENSMUSG00000110124	57	47	52	41	5	21
ENSMUSG00000109724	40	81	50	5	97	74
ENSMUSG00000109925	74	15	21	49	96	66
ENSMUSG00000057894	26	18	12	89	95	7
ENSMUSG00000110119	50	52	48	79	17	53
ENSMUSG00000058638	17	54	22	30	0	24
ENSMUSG00000110320	94	20	8	24	1	89
ENSMUSG00000060397	19	19	20	73	30	91
ENSMUSG00000054715	66	80	63	94	2	55
ENSMUSG00000012848	80	56	47	65	20	0
ENSMUSG00000033967	52	30	5	58	81	50
ENSMUSG00000065006	90	76	84	40	68	35
ENSMUSG00000097115	79	89	14	89	69	25
ENSMUSG00000102084	48	87	9	85	93	1
ENSMUSG00000004500	71	14	56	98	49	35
ENSMUSG00000033961	35	16	90	15	34	46
ENSMUSG00000030382	61	88	69	36	23	31
ENSMUSG00000005566	93	16	97	38	3	91
ENSMUSG00000049600	4	10	4	82	10	81
ENSMUSG00000033916	92	75	33	57	21	52
ENSMUSG00000005575	65	57	53	56	35	60
ENSMUSG00000030380	75	88	56	29	94	30
ENSMUSG00000070817	46	9	15	68	56	33
ENSMUSG00000110268	52	17	87	100	54	98
ENSMUSG00000109707	99	22	14	86	84	37
ENSMUSG00000070816	20	100	32	1	54	98
ENSMUSG00000070815	85	56	2	88	78	59
ENSMUSG00000109830	14	48	95	28	41	40
ENSMUSG00000095902	57	62	18	47	42	63
ENSMUSG00000048261	55	81	76	73	46	59
ENSMUSG00000110365	72	33	76	64	54	13
ENSMUSG00000109911	9	47	38	43	5	72
ENSMUSG00000095629	97	98	61	94	9	55
ENSMUSG00000092427	10	52	7	78	16	47
ENSMUSG00000070814	4	64	48	1	20	41
ENSMUSG00000056394	10	27	48	5	91	67
ENSMUSG00000033847	26	10	21	49	7	83
ENSMUSG00000074547	70	13	57	38	17	49
ENSMUSG00000087915	9	27	22	100	97	99
ENSMUSG00000108293	98	49	60	80	62	31
ENSMUSG00000109929	23	60	75	30	58	34
ENSMUSG00000088361	75	86	48	10	85	88
ENSMUSG00000005649	54	5	64	3	48	72
ENSMUSG00000107945	74	15	32	87	5	52
ENSMUSG00000074378	38	53	62	86	52	44
ENSMUSG00000107687	96	1	76	25	67	96
ENSMUSG00000098644	11	49	24	93	78	35
ENSMUSG00000078800	52	83	33	46	14	12
ENSMUSG00000078799	27	32	89	46	0	70
ENSMUSG00000101532	48	73	40	97	97	100
ENSMUSG00000099400	19	64	44	26	73	12
ENSMUSG00000100468	82	37	22	17	78	55
ENSMUSG00000082586	83	2	84	53	18	11
ENSMUSG00000070811	48	8	57	81	55	87
ENSMUSG00000099901	88	18	88	89	16	64
ENSMUSG00000078798	100	49	20	77	67	24
ENSMUSG00000100660	42	75	82	3	39	72
ENSMUSG00000081982	30	87	100	54	47	36
ENSMUSG00000100566	17	82	64	95	67	92
ENSMUSG00000074377	8	80	74	0	27	50
ENSMUSG00000099596	28	34	77	34	0	69
ENSMUSG00000099744	7	100	66	56	41	74
ENSMUSG00000074375	88	42	25	13	16	65
ENSMUSG00000084102	9	44	41	83	64	75
ENSMUSG00000080705	64	47	7	40	98	3
ENSMUSG00000100378	81	61	88	19	92	92
ENSMUSG00000070810	12	58	26	52	68	94
ENSMUSG00000098354	53	35	68	26	2	98
ENSMUSG00000098506	31	1	50	85	49	58
ENSMUSG00000099216	71	39	44	36	79	63
ENSMUSG00000098782	97	89	50	24	83	35
ENSMUSG00000107673	29	90	16	84	66	46
ENSMUSG00000030378	0	47	45	34	3	44
ENSMUSG00000094156	68	60	11	0	11	35
ENSMUSG00000098290	66	53	5	62	6	11
ENSMUSG00000098741	45	35	13	66	74	23
ENSMUSG00000041596	83	97	60	53	79	84
ENSMUSG00000099242	85	64	8	48	26	28
ENSMUSG00000100586	57	95	64	20	31	18
ENSMUSG00000099055	49	52	96	4	46	82
ENSMUSG00000098520	93	29	60	73	100	36
ENSMUSG00000093773	42	39	73	98	41	6
ENSMUSG00000055942	93	16	98	39	55	2
ENSMUSG00000093665	23	8	9	26	95	3
ENSMUSG00000105566	25	52	9	91	57	2
ENSMUSG00000098330	37	63	41	97	25	11
ENSMUSG00000098508	51	91	48	12	33	22
ENSMUSG00000093549	20	39	62	87	90	55
ENSMUSG00000093664	85	47	74	45	51	31
ENSMUSG00000064977	1	69	91	66	2	6
ENSMUSG00000093584	37	77	44	85	40	71
ENSMUSG00000106552	0	74	56	10	97	23
ENSMUSG00000098309	72	20	30	65	16	45
ENSMUSG00000098564	50	26	70	25	36	45
ENSMUSG00000093736	40	31	37	19	64	65
ENSMUSG00000099198	84	79	92	94	91	60
ENSMUSG00000098469	90	22	49	10	31	83
ENSMUSG00000094555	71	76	27	60	23	85
ENSMUSG00000095998	11	45	70	33	58	80
ENSMUSG00000093509	13	9	60	39	65	9
ENSMUSG00000105505	84	79	84	19	15	88
ENSMUSG00000099056	46	15	40	93	26	56
ENSMUSG00000099087	25	46	85	57	27	60
ENSMUSG00000093567	46	43	21	21	20	63
ENSMUSG00000093707	2	92	69	57	30	23
ENSMUSG00000093770	90	90	56	69	26	51
ENSMUSG00000105094	96	65	6	9	71	10
ENSMUSG00000098382	64	16	79	85	31	24
ENSMUSG00000099298	68	61	6	50	19	10
ENSMUSG00000094416	64	1	74	50	61	53
ENSMUSG00000095952	90	75	82	6	8	87
ENSMUSG00000095974	9	0	47	42	34	34
ENSMUSG00000093623	24	22	98	8	37	14
ENSMUSG00000096414	61	60	1	96	24	1
ENSMUSG00000094412	34	31	30	7	66	97
ENSMUSG00000093961	99	12	3	97	80	43
ENSMUSG00000094967	5	44	3	15	10	20
ENSMUSG00000093940	99	29	13	86	27	69
ENSMUSG00000096797	99	100	3	68	93	72
ENSMUSG00000095922	53	83	34	51	59	39
ENSMUSG00000094243	56	31	77	40	19	12
ENSMUSG00000096439	17	37	11	12	53	34
ENSMUSG00000098404	100	46	95	19	29	86
ENSMUSG00000093727	94	4	55	78	35	75
ENSMUSG00000106582	54	27	42	31	63	71
ENSMUSG00000098561	50	54	61	91	94	69
ENSMUSG00000106616	93	32	71	7	76	97
ENSMUSG00000093554	1	38	97	4	41	29
ENSMUSG00000098744	5	19	94	66	61	67
ENSMUSG00000074369	61	46	22	83	17	74
ENSMUSG00000054310	57	84	12	78	51	95
ENSMUSG00000098278	31	5	98	22	42	60
ENSMUSG00000095274	30	100	53	8	100	13
ENSMUSG00000093913	76	54	30	5	57	35
ENSMUSG00000093397	91	93	59	19	1	25
ENSMUSG00000066772	69	8	90	69	12	24
ENSMUSG00000093421	17	93	76	3	94	48
ENSMUSG00000093719	63	78	63	15	18	67
ENSMUSG00000098861	14	95	68	51	93	17
ENSMUSG00000098386	89	14	27	34	94	13
ENSMUSG00000093513	5	77	51	96	24	76
ENSMUSG00000096381	79	34	28	91	47	4
ENSMUSG00000105898	74	50	100	16	74	16
ENSMUSG00000106346	72	69	68	23	45	30
ENSMUSG00000093420	41	19	63	68	53	52
ENSMUSG00000095116	14	13	13	99	21	7
ENSMUSG00000093683	56	71	21	67	42	95
ENSMUSG00000105314	9	82	87	58	0	65
ENSMUSG00000074366	11	71	57	0	40	11
ENSMUSG00000104759	5	33	68	1	78	58
ENSMUSG00000105410	0	69	54	45	20	43
ENSMUSG00000092576	6	61	15	32	7	6
ENSMUSG00000041583	2	87	48	25	70	72
ENSMUSG00000041578	93	45	34	78	83	94
ENSMUSG00000074365	96	53	4	56	5	61
ENSMUSG00000106050	6	93	20	15	34	99
ENSMUSG00000041571	20	17	65	79	95	63
ENSMUSG00000041560	92	11	3	75	31	20
ENSMUSG00000080478	13	99	82	83	35	18
ENSMUSG00000093249	64	43	62	74	51	5
ENSMUSG00000074364	87	10	41	2	80	58
ENSMUSG00000070808	92	70	33	45	14	35
ENSMUSG00000109984	11	93	95	52	74	6
ENSMUSG00000078796	69	26	69	70	76	12
ENSMUSG00000006024	9	53	8	34	69	30
ENSMUSG00000006021	48	81	22	75	50	94
ENSMUSG00000030376	29	79	82	11	36	49
ENSMUSG00000041420	67	83	5	62	41	59
ENSMUSG00000006019	41	93	75	77	22	29
ENSMUSG00000110413	58	36	57	88	26	60
ENSMUSG00000074361	3	19	64	92	96	87
ENSMUSG00000080413	13	84	38	12	97	29
ENSMUSG00000049130	57	60	35	68	86	92
ENSMUSG00000091811	37	50	99	44	84	24
ENSMUSG00000041375	29	8	76	19	12	74
ENSMUSG00000002083	96	99	5	76	53	32
ENSMUSG00000052833	13	86	29	65	92	42
ENSMUSG00000059273	3	96	4	32	2	70
ENSMUSG00000110181	71	88	85	86	45	54
ENSMUSG00000109781	35	3	89	84	50	64
ENSMUSG00000109647	94	19	52	14	29	8
ENSMUSG00000019158	43	76	86	27	85	46
ENSMUSG00000001988	83	25	73	73	65	58
ENSMUSG00000065893	0	90	18	18	50	33
ENSMUSG00000058230	83	35	65	71	62	98
ENSMUSG00000099423	45	17	22	4	47	68
ENSMUSG00000101135	31	95	9	75	28	28
ENSMUSG00000100583	19	42	76	1	54	68
ENSMUSG00000108316	51	54	63	69	99	73
ENSMUSG00000101008	38	29	81	8	78	44
